va_id,parent_ed_2019,majority_ed,minority_ed,is_swing,va_ndp,va_ucp,va_other,eg_contrib_majority,eg_contrib_minority,delta_eg,region
Bonnyville-Cold Lake-St. Paul|048,Bonnyville-Cold Lake-St. Paul,Cold Lake-Bonnyville-St. Paul,Cold Lake-Bonnyville-St. Paul,0,44.833333,116.333333,0.000000,0.000004,0.000004,0.000000,Rest of Alberta
Maskwacis-Wetaskiwin|028,Maskwacis-Wetaskiwin,Wetaskiwin-Ponoka-Maskwacis,Wetaskiwin-Ponoka-Maskwacis,0,49.000000,129.500000,10.166667,0.000007,0.000009,0.000002,Rest of Alberta
Sherwood Park|040,Sherwood Park,Sherwood Park,Sherwood Park,0,116.750000,116.500000,14.250000,-0.000130,0.000130,0.000260,Rest of Alberta
Calgary-Edgemont|028,Calgary-Edgemont,Calgary-Edgemont,Calgary-Edgemont,0,97.000000,88.750000,4.000000,0.000107,0.000104,-0.000003,Calgary
Edmonton-Gold Bar|017,Edmonton-Gold Bar,Edmonton-Gold Bar,Edmonton-Gold Bar,0,161.200000,75.800000,6.200000,-0.000036,-0.000036,0.000000,Edmonton
Livingstone-Macleod|001,Livingstone-Macleod,Canmore-Banff,Canmore-Kananaskis,1,27.000000,111.000000,4.666667,-0.000121,0.000012,0.000134,Mountain-West
Calgary-Glenmore|003,Calgary-Glenmore,Calgary-Glenmore-Tsuut'ina,Calgary-Glenmore,1,91.833333,102.833333,2.166667,0.000099,0.000098,-0.000001,Calgary
Edmonton-Beverly-Clareview|044,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview,0,92.600000,77.000000,7.800000,-0.000071,-0.000071,0.000000,Edmonton
Edmonton-Strathcona|020,Edmonton-Strathcona,Edmonton-Strathcona,Edmonton-Strathcona,0,130.750000,33.250000,4.250000,0.000016,0.000016,0.000000,Edmonton
Fort McMurray-Lac La Biche|034,Fort McMurray-Lac La Biche,Fort McMurray-Lac La Biche,Fort McMurray-Lac La Biche,0,33.333333,87.000000,1.333333,0.000003,0.000002,-0.000001,Rest of Alberta
Leduc-Beaumont|007,Leduc-Beaumont,Edmonton-Beaumont,Edmonton-Beaumont,0,113.166667,131.000000,5.000000,0.000124,0.000124,0.000000,Edmonton
Leduc-Beaumont|006,Leduc-Beaumont,Edmonton-Beaumont,Edmonton-Beaumont,0,113.166667,131.000000,5.000000,0.000124,0.000124,0.000000,Edmonton
Edmonton-West Henday|043,Edmonton-West Henday,Edmonton-West Henday,Edmonton-West Henday,0,104.888889,75.222222,6.888889,-0.000069,-0.000068,0.000000,Edmonton
Edmonton-South|040,Edmonton-South,Edmonton-South,Edmonton-South,0,104.875000,68.875000,2.750000,-0.000061,-0.000061,0.000000,Edmonton
Edmonton-South West|009,Edmonton-South West,Edmonton-Enoch,Edmonton-Enoch-Devon,1,93.800000,70.800000,4.200000,-0.000073,0.000099,0.000172,Edmonton
Maskwacis-Wetaskiwin|021,Maskwacis-Wetaskiwin,Wetaskiwin-Ponoka-Maskwacis,Wetaskiwin-Ponoka-Maskwacis,0,51.200000,126.200000,8.200000,0.000011,0.000013,0.000002,Rest of Alberta
Maskwacis-Wetaskiwin|020,Maskwacis-Wetaskiwin,Wetaskiwin-Ponoka-Maskwacis,Wetaskiwin-Ponoka-Maskwacis,0,49.000000,129.500000,10.166667,0.000007,0.000009,0.000002,Rest of Alberta
Edmonton-North West|042,Edmonton-North West,Edmonton-North West,Edmonton-North West,0,137.750000,73.000000,5.000000,-0.000059,-0.000059,0.000000,Edmonton
Calgary-Hays|003,Calgary-Hays,Calgary-McKenzie,Calgary-South,1,76.400000,146.600000,5.000000,0.000056,0.000052,-0.000004,Calgary
Edmonton-Rutherford|032,Edmonton-Rutherford,Edmonton-Rutherford,Edmonton-Rutherford,0,95.000000,61.000000,6.666667,-0.000046,-0.000046,0.000000,Edmonton
Calgary-Mountain View|007,Calgary-Mountain View,Calgary-Mountain View,Calgary-Mountainview,1,132.200000,78.000000,5.000000,-0.000056,-0.000057,-0.000001,Calgary
Calgary-Buffalo|042,Calgary-Buffalo,Calgary-Buffalo,Calgary-Buffalo,0,66.200000,47.000000,1.600000,-0.000040,-0.000040,0.000000,Calgary
Fort McMurray-Wood Buffalo|005,Fort McMurray-Wood Buffalo,Fort McMurray-Wood Buffalo,Fort McMurray-Wood Buffalo,0,38.750000,121.000000,19.000000,-0.000005,-0.000005,-0.000000,Rest of Alberta
Edmonton-Beverly-Clareview|046,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview,0,92.600000,77.000000,7.800000,-0.000071,-0.000071,0.000000,Edmonton
Innisfail-Sylvan Lake|058,Innisfail-Sylvan Lake,Sylvan Lake-Innisfail,Red Deer-Lacombe,1,38.250000,159.250000,6.000000,-0.000022,-0.000016,0.000006,Rest of Alberta
Red Deer-South|032,Red Deer-South,Red Deer-South,Red Deer-Innisfail,1,91.333333,145.666667,6.666667,0.000076,0.000063,-0.000012,Rest of Alberta
Calgary-Foothills|046,Calgary-Foothills,Calgary-Symons Valley,Calgary-Foothills-Airdrie West,1,67.142857,71.428571,1.571429,0.000074,0.000067,-0.000007,Calgary
Drayton Valley-Devon|055,Drayton Valley-Devon,Stony Plain-Drayton Valley,Stony Plain-Drayton Valley,0,128.000000,252.000000,16.000000,0.000049,0.000043,-0.000006,Rest of Alberta
Lacombe-Ponoka|038,Lacombe-Ponoka,Lacombe-Clearwater,Red Deer-Lacombe,1,41.333333,142.000000,17.333333,-0.000015,-0.000006,0.000009,Mountain-West
Innisfail-Sylvan Lake|049,Innisfail-Sylvan Lake,Sylvan Lake-Innisfail,Red Deer-Lacombe,1,37.300000,128.900000,5.250000,-0.000010,-0.000006,0.000005,Rest of Alberta
St. Albert|035,St. Albert,St. Albert,St Albert,1,134.000000,107.500000,4.500000,-0.000104,-0.000103,0.000001,Rest of Alberta
Edmonton-Rutherford|036,Edmonton-Rutherford,Edmonton-Rutherford,Edmonton-Rutherford,0,91.000000,52.666667,6.333333,-0.000037,-0.000037,0.000000,Edmonton
West Yellowhead|053,West Yellowhead,West Yellowhead,West Yellowhead,0,16.500000,128.500000,0.000000,-0.000031,-0.000029,0.000002,Rest of Alberta
Calgary-Falconridge|008,Calgary-Falconridge,Calgary-Cross,Calgary-Falconridge,1,88.000000,86.200000,10.200000,-0.000093,-0.000086,0.000006,Calgary
Edmonton-Castle Downs|010,Edmonton-Castle Downs,Edmonton-Castle Downs,Edmonton-Castledowns,1,95.000000,64.000000,14.000000,-0.000063,-0.000063,0.000000,Edmonton
Edmonton-Rutherford|024,Edmonton-Rutherford,Edmonton-Rutherford,Edmonton-Rutherford,0,97.250000,47.250000,5.250000,-0.000030,-0.000030,0.000000,Edmonton
Leduc-Beaumont|040,Leduc-Beaumont,Leduc-Devon,Leduc,1,55.888889,98.555556,5.222222,0.000034,0.000035,0.000000,Rest of Alberta
Calgary-East|053,Calgary-East,Calgary-East,Calgary-East,0,49.571429,56.857143,6.000000,0.000050,0.000049,-0.000001,Calgary
Peace River|025,Peace River,Peace River,Peace River,0,11.000000,60.000000,5.000000,-0.000009,-0.000009,0.000000,Rest of Alberta
Calgary-Hays|014,Calgary-Hays,Calgary-Hays,Calgary-Hays,0,97.142857,118.142857,5.571429,0.000090,0.000090,0.000000,Calgary
Drayton Valley-Devon|048,Drayton Valley-Devon,Stony Plain-Drayton Valley,Stony Plain-Drayton Valley,0,73.500000,234.000000,8.500000,-0.000005,-0.000011,-0.000005,Rest of Alberta
Edmonton-Strathcona|040,Edmonton-Strathcona,Edmonton-Strathcona,Edmonton-Strathcona,0,177.750000,52.750000,5.000000,0.000013,0.000013,0.000000,Edmonton
Calgary-North East|034,Calgary-North East,Calgary-North East,Calgary-North East,0,88.000000,63.500000,0.000000,-0.000056,-0.000056,-0.000001,Calgary
Calgary-Lougheed|007,Calgary-Lougheed,Calgary-Lougheed,Calgary-Lougheed,0,100.800000,145.200000,9.600000,0.000092,0.000089,-0.000002,Calgary
Calgary-Fish Creek|029,Calgary-Fish Creek,Calgary-Fish Creek,Calgary-Fish Creek,0,134.800000,164.800000,7.800000,0.000126,0.000128,0.000002,Calgary
Airdrie-Cochrane|050,Airdrie-Cochrane,Cochrane-Springbank,Calgary-Nolan Hill-Cochrane,1,45.833333,117.333333,5.333333,0.000021,0.000026,0.000005,Rest of Alberta
Calgary-Klein|047,Calgary-Klein,Calgary-Confluence,Calgary-East,1,72.000000,96.666667,7.333333,0.000078,0.000070,-0.000008,Calgary
Calgary-Klein|048,Calgary-Klein,Calgary-Confluence,Calgary-East,1,72.000000,96.666667,7.333333,0.000078,0.000070,-0.000008,Calgary
Central Peace-Notley|042,Central Peace-Notley,Central Peace-Notley,Central Peace-Notley,0,17.500000,67.000000,5.500000,-0.000010,-0.000010,-0.000000,Rest of Alberta
Lesser Slave Lake|037,Lesser Slave Lake,Lesser Slave Lake,Lesser Slave Lake,0,21.375000,13.750000,0.625000,0.000020,0.000020,0.000000,Rest of Alberta
Edmonton-Castle Downs|008,Edmonton-Castle Downs,Edmonton-Castle Downs,Edmonton-Castledowns,1,78.666667,74.333333,9.000000,-0.000076,-0.000076,0.000000,Edmonton
Rimbey-Rocky Mountain House-Sundre|061,Rimbey-Rocky Mountain House-Sundre,Mountain View-Kneehill,Rocky Mountain House-Banff Park,1,24.700000,115.600000,30.500000,-0.000023,-0.000022,0.000001,Rest of Alberta
Vermilion-Lloydminster-Wainwright|043,Vermilion-Lloydminster-Wainwright,Lloydminster-Wainwright,Lloydminster-Wainwright,0,24.000000,187.250000,17.750000,-0.000057,-0.000057,0.000000,Rest of Alberta
Calgary-East|063,Calgary-East,Calgary-East,Calgary-Cross,1,88.500000,95.500000,10.250000,0.000090,0.000092,0.000001,Calgary
Calgary-Glenmore|037,Calgary-Glenmore,Calgary-Glenmore-Tsuut'ina,Calgary-Glenmore,1,114.000000,128.250000,7.750000,0.000123,0.000121,-0.000002,Calgary
Edmonton-West Henday|044,Edmonton-West Henday,Edmonton-West Henday,Edmonton-West Henday,0,104.888889,75.222222,6.888889,-0.000069,-0.000068,0.000000,Edmonton
Red Deer-North|023,Red Deer-North,Red Deer-North,Red Deer-Blackfalds,1,59.750000,111.500000,10.000000,0.000040,0.000033,-0.000008,Rest of Alberta
Edmonton-Gold Bar|053,Edmonton-Gold Bar,Edmonton-Gold Bar,Edmonton-Gold Bar,0,174.750000,67.500000,9.000000,-0.000022,-0.000022,0.000000,Edmonton
Highwood|056,Highwood,Okotoks-Diamond Valley,Highwood,1,56.409091,125.818182,4.954545,0.000019,0.000020,0.000001,Rest of Alberta
Red Deer-North|036,Red Deer-North,Red Deer-North,Red Deer-Blackfalds,1,73.500000,106.250000,10.250000,0.000057,0.000050,-0.000007,Rest of Alberta
Edmonton-Ellerslie|009,Edmonton-Ellerslie,Edmonton-Ellerslie,Edmonton-Ellerslie,0,125.200000,90.800000,3.600000,-0.000081,-0.000081,0.000000,Edmonton
Cardston-Siksika|008,Cardston-Siksika,High River-Vulcan-Siksika,Lethbridge-Little Bow,1,28.166667,98.666667,10.666667,-0.000007,0.000005,0.000012,Rest of Alberta
Peace River|027,Peace River,Peace River,Peace River,0,28.000000,35.000000,8.000000,0.000019,0.000019,0.000000,Rest of Alberta
Calgary-East|044,Calgary-East,Calgary-East,Calgary-East,0,40.571429,49.857143,7.142857,0.000041,0.000040,-0.000001,Calgary
Red Deer-North|034,Red Deer-North,Red Deer-North,Red Deer-Lacombe,1,60.750000,161.000000,10.750000,0.000030,0.000009,-0.000021,Rest of Alberta
Morinville-St. Albert|037,Morinville-St. Albert,St. Albert-Sturgeon,St Albert-Sturgeon,1,96.333333,206.666667,8.666667,0.000066,0.000071,0.000005,Rest of Alberta
Lac Ste. Anne-Parkland|057,Lac Ste. Anne-Parkland,St. Albert-Sturgeon,Edmonton-Spruce Grove,1,61.000000,164.000000,7.000000,0.000035,0.000042,0.000007,Rest of Alberta
Calgary-Bow|030,Calgary-Bow,Calgary-Bow,Calgary-Bow-Springbank,1,88.750000,112.500000,5.000000,0.000092,0.000081,-0.000011,Calgary
Lethbridge-West|030,Lethbridge-West,Lethbridge-West,Lethbridge-Cardston,1,105.333333,94.333333,10.666667,-0.000104,0.000092,0.000195,Rest of Alberta
Fort Saskatchewan-Vegreville|026,Fort Saskatchewan-Vegreville,Fort Saskatchewan-Vegreville,Fort Saskatchewan-Vegreville,0,50.000000,128.250000,10.000000,0.000025,0.000025,0.000000,Rest of Alberta
Athabasca-Barrhead-Westlock|045,Athabasca-Barrhead-Westlock,Barrhead-Westlock-Athabasca,Barrhead-Westlock-Athabasca,0,62.000000,260.000000,0.000000,-0.000034,-0.000032,0.000002,Rest of Alberta
Edmonton-Castle Downs|015,Edmonton-Castle Downs,Edmonton-Castle Downs,Edmonton-Castledowns,1,113.333333,90.000000,7.666667,-0.000090,-0.000090,0.000000,Edmonton
Strathcona-Sherwood Park|046,Strathcona-Sherwood Park,Strathcona-Sherwood Park,Sherwood Park,1,107.000000,95.000000,3.000000,0.000105,0.000119,0.000014,Rest of Alberta
Edmonton-Ellerslie|019,Edmonton-Ellerslie,Edmonton-Beaumont,Edmonton-Beaumont,0,109.333333,96.000000,3.333333,0.000120,0.000120,0.000000,Edmonton
Edmonton-Ellerslie|028,Edmonton-Ellerslie,Edmonton-Ellerslie,Edmonton-Ellerslie,0,122.400000,68.800000,2.200000,-0.000057,-0.000057,0.000000,Edmonton
Leduc-Beaumont|017,Leduc-Beaumont,Edmonton-Beaumont,Edmonton-Beaumont,0,85.500000,122.500000,3.750000,0.000093,0.000093,0.000000,Edmonton
Calgary-Falconridge|019,Calgary-Falconridge,Calgary-Cross,Calgary-Falconridge,1,69.600000,65.000000,6.200000,-0.000070,-0.000065,0.000005,Calgary
Calgary-Buffalo|015,Calgary-Buffalo,Calgary-Buffalo,Calgary-Buffalo,0,94.444444,52.111111,3.555556,-0.000040,-0.000040,0.000000,Calgary
Calgary-Buffalo|011,Calgary-Buffalo,Calgary-Buffalo,Calgary-Buffalo,0,94.444444,52.111111,3.555556,-0.000040,-0.000040,0.000000,Calgary
Calgary-Shaw|018,Calgary-Shaw,Calgary-Lougheed,Calgary-Fish Creek,1,120.600000,153.400000,4.200000,0.000113,0.000114,0.000001,Calgary
Calgary-Fish Creek|030,Calgary-Fish Creek,Calgary-Fish Creek,Calgary-Fish Creek,0,134.800000,164.800000,7.800000,0.000126,0.000128,0.000002,Calgary
Grande Prairie-Wapiti|007,Grande Prairie-Wapiti,Grande Prairie-Wapiti,Central Peace-Notley,1,23.000000,165.500000,8.500000,-0.000045,-0.000047,-0.000002,Rest of Alberta
St. Albert|015,St. Albert,St. Albert,St Albert,1,91.750000,75.750000,6.000000,-0.000074,-0.000073,0.000000,Rest of Alberta
Rimbey-Rocky Mountain House-Sundre|044,Rimbey-Rocky Mountain House-Sundre,Sylvan Lake-Innisfail,Red Deer-Lacombe,1,19.750000,142.000000,56.500000,-0.000035,-0.000030,0.000005,Rest of Alberta
West Yellowhead|046,West Yellowhead,West Yellowhead,West Yellowhead,0,31.692308,139.692308,0.000000,-0.000018,-0.000016,0.000002,Rest of Alberta
Edmonton-City Centre|005,Edmonton-City Centre,Edmonton-City Centre,Edmonton-City Centre,0,74.800000,42.000000,3.200000,-0.000019,-0.000019,0.000000,Edmonton
Calgary-East|049,Calgary-East,Calgary-East,Calgary-East,0,49.571429,56.857143,6.000000,0.000050,0.000049,-0.000001,Calgary
Calgary-East|050,Calgary-East,Calgary-East,Calgary-East,0,49.571429,56.857143,6.000000,0.000050,0.000049,-0.000001,Calgary
Calgary-Cross|016,Calgary-Cross,Calgary-East,Calgary-Cross,1,86.250000,117.500000,7.500000,0.000086,0.000087,0.000002,Calgary
Vermilion-Lloydminster-Wainwright|021,Vermilion-Lloydminster-Wainwright,Lloydminster-Wainwright,Lloydminster-Wainwright,0,18.500000,153.500000,18.500000,-0.000048,-0.000048,0.000000,Rest of Alberta
Edmonton-South|058,Edmonton-South,Edmonton-Windermere,Edmonton-Windermere,0,70.250000,55.000000,1.250000,-0.000055,-0.000055,0.000000,Edmonton
Edmonton-Decore|036,Edmonton-Decore,Edmonton-Decore,Edmonton-Decore,0,82.000000,72.500000,6.000000,-0.000074,-0.000074,0.000000,Edmonton
Calgary-Foothills|022,Calgary-Foothills,Calgary-Symons Valley,Calgary-Edgemont,1,87.600000,87.800000,3.600000,0.000097,0.000094,-0.000003,Calgary
Spruce Grove-Stony Plain|024,Spruce Grove-Stony Plain,Spruce Grove,Edmonton-Spruce Grove,1,110.000000,159.142857,6.857143,0.000089,0.000097,0.000008,Rest of Alberta
Strathcona-Sherwood Park|030,Strathcona-Sherwood Park,Strathcona-Sherwood Park,Sherwood Park-Strathcona,1,97.800000,102.600000,5.400000,0.000094,0.000092,-0.000002,Rest of Alberta
Spruce Grove-Stony Plain|011,Spruce Grove-Stony Plain,Spruce Grove,Edmonton-Spruce Grove,1,112.625000,147.125000,6.250000,0.000095,0.000102,0.000008,Rest of Alberta
Cypress-Medicine Hat|039,Cypress-Medicine Hat,Medicine Hat-Cypress,Medicine Hat-Cypress,0,105.666667,184.333333,5.000000,0.000070,0.000065,-0.000005,Rest of Alberta
Red Deer-South|028,Red Deer-South,Red Deer-South,Red Deer-Innisfail,1,91.333333,145.666667,6.666667,0.000076,0.000063,-0.000012,Rest of Alberta
Grande Prairie-Wapiti|039,Grande Prairie-Wapiti,Grande Prairie-Wapiti,Grande Prairie-Wapiti,0,29.166667,69.833333,5.500000,0.000003,0.000003,0.000000,Rest of Alberta
Airdrie-Cochrane|024,Airdrie-Cochrane,Cochrane-Springbank,Calgary-Nolan Hill-Cochrane,1,69.200000,112.266667,7.066667,0.000048,0.000053,0.000005,Rest of Alberta
Lesser Slave Lake|002,Lesser Slave Lake,Lesser Slave Lake,Lesser Slave Lake,0,24.500000,29.500000,2.500000,0.000019,0.000019,0.000000,Rest of Alberta
Calgary-Fish Creek|033,Calgary-Fish Creek,Calgary-Fish Creek,Calgary-Fish Creek,0,134.800000,164.800000,7.800000,0.000126,0.000128,0.000002,Calgary
Innisfail-Sylvan Lake|028,Innisfail-Sylvan Lake,Sylvan Lake-Innisfail,Red Deer-Innisfail,1,44.000000,231.500000,14.000000,-0.000044,-0.000013,0.000032,Rest of Alberta
Rimbey-Rocky Mountain House-Sundre|013,Rimbey-Rocky Mountain House-Sundre,Wetaskiwin-Ponoka-Maskwacis,Stony Plain-Drayton Valley,1,23.666667,117.333333,20.333333,-0.000017,-0.000020,-0.000003,Rest of Alberta
Edmonton-Meadows|008,Edmonton-Meadows,Edmonton-Mill Woods,Edmonton-Mill Woods,0,104.000000,66.750000,2.000000,-0.000054,-0.000054,0.000000,Edmonton
Calgary-Bhullar-McCall|021,Calgary-Bhullar-McCall,Calgary-Falconridge-Conrich,Calgary-McCall-Bhullar,1,112.750000,65.000000,0.000000,-0.000054,-0.000054,-0.000001,Calgary
Edmonton-West Henday|041,Edmonton-West Henday,Edmonton-West Henday,Edmonton-West Henday,0,104.888889,75.222222,6.888889,-0.000069,-0.000068,0.000000,Edmonton
Drayton Valley-Devon|007,Drayton Valley-Devon,Leduc-Devon,Stony Plain-Drayton Valley,1,20.000000,186.000000,13.000000,-0.000031,-0.000051,-0.000020,Rest of Alberta
Calgary-Peigan|035,Calgary-Peigan,Calgary-Confluence,Calgary-Peigan-Chestermere,1,86.400000,118.800000,9.800000,0.000093,0.000077,-0.000016,Calgary
Calgary-Peigan|034,Calgary-Peigan,Calgary-Confluence,Calgary-Peigan-Chestermere,1,86.400000,118.800000,9.800000,0.000093,0.000077,-0.000016,Calgary
Leduc-Beaumont|010,Leduc-Beaumont,Edmonton-Beaumont,Edmonton-Beaumont,0,84.285714,115.857143,5.714286,0.000092,0.000092,0.000000,Edmonton
Edmonton-West Henday|021,Edmonton-West Henday,Edmonton-West Henday,Edmonton-West Henday,0,164.000000,94.000000,13.000000,-0.000081,-0.000081,0.000001,Edmonton
Edmonton-South|043,Edmonton-South,Edmonton-South,Edmonton-South,0,72.000000,62.800000,2.600000,-0.000059,-0.000059,0.000000,Edmonton
Edmonton-South|044,Edmonton-South,Edmonton-South,Edmonton-South,0,72.000000,62.800000,2.600000,-0.000059,-0.000059,0.000000,Edmonton
Calgary-Fish Creek|040,Calgary-Fish Creek,Calgary-Fish Creek,Calgary-Fish Creek,0,82.000000,104.000000,6.250000,0.000076,0.000077,0.000001,Calgary
Edmonton-City Centre|007,Edmonton-City Centre,Edmonton-City Centre,Edmonton-City Centre,0,45.800000,20.300000,2.400000,-0.000005,-0.000005,0.000000,Edmonton
Edmonton-Riverview|043,Edmonton-Riverview,Edmonton-Strathcona,Edmonton-Strathcona,0,210.250000,44.000000,11.250000,0.000036,0.000036,0.000000,Edmonton
Drayton Valley-Devon|003,Drayton Valley-Devon,Leduc-Devon,Leduc,1,68.000000,233.333333,20.000000,0.000009,0.000010,0.000001,Rest of Alberta
Calgary-Elbow|004,Calgary-Elbow,Calgary-Glenmore-Tsuut'ina,Calgary-West-Tsuut'ina,1,104.250000,83.500000,13.250000,0.000113,0.000102,-0.000011,Calgary
Drayton Valley-Devon|042,Drayton Valley-Devon,Edmonton-Enoch,Edmonton-Enoch-Devon,1,63.000000,144.000000,8.000000,-0.000156,0.000059,0.000215,Edmonton
Calgary-Elbow|014,Calgary-Elbow,Calgary-Elbow,Calgary-Glenmore,1,113.750000,144.000000,15.750000,-0.000159,0.000120,0.000279,Calgary
Calgary-South East|032,Calgary-South East,Calgary-South East,Calgary-South East,0,77.800000,145.600000,4.600000,0.000058,0.000057,-0.000001,Calgary
Airdrie-Cochrane|047,Airdrie-Cochrane,Cochrane-Springbank,Calgary-Nolan Hill-Cochrane,1,56.428571,107.142857,6.142857,0.000035,0.000040,0.000004,Rest of Alberta
Airdrie-Cochrane|046,Airdrie-Cochrane,Cochrane-Springbank,Calgary-Nolan Hill-Cochrane,1,56.428571,107.142857,6.142857,0.000035,0.000040,0.000004,Rest of Alberta
Camrose|012,Camrose,Camrose,Camrose,0,62.666667,94.666667,17.000000,0.000037,0.000036,-0.000001,Rest of Alberta
Edmonton-Highlands-Norwood|002,Edmonton-Highlands-Norwood,Edmonton-Highlands-Norwood,Edmonton-Highlands-Norwood,0,107.000000,61.250000,7.000000,-0.000035,-0.000035,0.000000,Edmonton
Rimbey-Rocky Mountain House-Sundre|058,Rimbey-Rocky Mountain House-Sundre,Sylvan Lake-Innisfail,Red Deer-Sylvan Lake,1,15.125000,138.000000,36.875000,-0.000039,-0.000027,0.000011,Rest of Alberta
Edmonton-City Centre|022,Edmonton-City Centre,Edmonton-City Centre,Edmonton-City Centre,0,79.444444,26.777778,3.666667,0.000000,0.000000,0.000000,Edmonton
Calgary-Bow|031,Calgary-Bow,Calgary-Bow,Calgary-Bow-Springbank,1,49.333333,53.333333,7.000000,0.000052,0.000046,-0.000005,Calgary
Edmonton-Highlands-Norwood|006,Edmonton-Highlands-Norwood,Edmonton-Highlands-Norwood,Edmonton-Highlands-Norwood,0,80.666667,37.666667,5.666667,-0.000017,-0.000017,0.000000,Edmonton
Innisfail-Sylvan Lake|003,Innisfail-Sylvan Lake,Mountain View-Kneehill,Red Deer-Innisfail,1,70.500000,237.000000,19.500000,-0.000024,0.000016,0.000040,Rest of Alberta
Calgary-Bhullar-McCall|023,Calgary-Bhullar-McCall,Calgary-Falconridge-Conrich,Calgary-McCall-Bhullar,1,117.750000,88.250000,0.000000,-0.000079,-0.000079,-0.000001,Calgary
Calgary-Bhullar-McCall|022,Calgary-Bhullar-McCall,Calgary-Falconridge-Conrich,Calgary-McCall-Bhullar,1,92.800000,80.200000,0.000000,-0.000074,-0.000074,-0.000001,Calgary
Edmonton-Castle Downs|028,Edmonton-Castle Downs,Edmonton-Castle Downs,Edmonton-Castledowns,1,99.000000,87.500000,8.000000,-0.000088,-0.000088,0.000000,Edmonton
Lesser Slave Lake|012,Lesser Slave Lake,Lesser Slave Lake,Lesser Slave Lake,0,30.111111,95.000000,1.333333,0.000006,0.000006,0.000000,Rest of Alberta
Lesser Slave Lake|010,Lesser Slave Lake,Lesser Slave Lake,Lesser Slave Lake,0,30.111111,95.000000,1.333333,0.000006,0.000006,0.000000,Rest of Alberta
Taber-Warner|006,Taber-Warner,Taber-Cardston,Lethbridge-Cardston,1,25.142857,120.571429,17.142857,-0.000028,-0.000005,0.000023,Rest of Alberta
Athabasca-Barrhead-Westlock|042,Athabasca-Barrhead-Westlock,Barrhead-Westlock-Athabasca,Barrhead-Westlock-Athabasca,0,64.000000,282.000000,0.000000,-0.000041,-0.000039,0.000002,Rest of Alberta
Calgary-Mountain View|020,Calgary-Mountain View,Calgary-Mountain View,Calgary-Mountainview,1,121.250000,65.750000,5.000000,-0.000045,-0.000046,-0.000001,Calgary
Calgary-North East|041,Calgary-North East,Calgary-North East,Calgary-North East,0,84.750000,59.375000,0.000000,-0.000052,-0.000052,-0.000001,Calgary
Edmonton-Beverly-Clareview|001,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview,0,105.250000,79.750000,9.500000,-0.000073,-0.000073,0.000000,Edmonton
Drayton Valley-Devon|024,Drayton Valley-Devon,Stony Plain-Drayton Valley,Stony Plain-Drayton Valley,0,22.000000,180.000000,13.000000,-0.000043,-0.000047,-0.000004,Rest of Alberta
Drayton Valley-Devon|023,Drayton Valley-Devon,Stony Plain-Drayton Valley,Stony Plain-Drayton Valley,0,23.000000,158.333333,9.222222,-0.000034,-0.000037,-0.000004,Rest of Alberta
Brooks-Medicine Hat|037,Brooks-Medicine Hat,Medicine Hat-Brooks,Medicine Hat-Brooks,0,73.833333,175.166667,12.333333,0.000024,0.000024,0.000000,Rest of Alberta
Brooks-Medicine Hat|036,Brooks-Medicine Hat,Medicine Hat-Brooks,Medicine Hat-Brooks,0,73.833333,175.166667,12.333333,0.000024,0.000024,0.000000,Rest of Alberta
Edmonton-Meadows|021,Edmonton-Meadows,Edmonton-Mill Woods,Edmonton-Mill Woods,0,146.250000,99.000000,4.000000,-0.000082,-0.000082,0.000000,Edmonton
Edmonton-South|028,Edmonton-South,Edmonton-South,Edmonton-South,0,106.800000,70.400000,3.400000,-0.000062,-0.000062,0.000000,Edmonton
Calgary-Mountain View|074,Calgary-Mountain View,Calgary-Mountain View,Calgary-Mountainview,1,90.400000,61.800000,5.600000,-0.000048,-0.000049,-0.000001,Calgary
Calgary-Elbow|008,Calgary-Elbow,Calgary-Elbow,Calgary-Currie,1,77.750000,80.750000,10.750000,-0.000089,-0.000083,0.000006,Calgary
Airdrie-Cochrane|078,Airdrie-Cochrane,Airdrie-West,Calgary-Airdrie,1,66.111111,96.444444,5.111111,0.000052,0.000062,0.000010,Rest of Alberta
Edmonton-South|030,Edmonton-South,Edmonton-South,Edmonton-South,0,106.800000,70.400000,3.400000,-0.000062,-0.000062,0.000000,Edmonton
Edmonton-City Centre|059,Edmonton-City Centre,Edmonton-City Centre,Edmonton-City Centre,0,90.142857,25.285714,3.285714,0.000006,0.000006,0.000000,Edmonton
Calgary-Peigan|002,Calgary-Peigan,Calgary-McKenzie,Calgary-Peigan-Chestermere,1,105.666667,146.166667,5.166667,0.000089,0.000094,0.000006,Calgary
Fort McMurray-Wood Buffalo|021,Fort McMurray-Wood Buffalo,Fort McMurray-Wood Buffalo,Fort McMurray-Wood Buffalo,0,24.600000,116.466667,19.533333,-0.000019,-0.000019,-0.000000,Rest of Alberta
Fort McMurray-Wood Buffalo|020,Fort McMurray-Wood Buffalo,Fort McMurray-Wood Buffalo,Fort McMurray-Wood Buffalo,0,24.600000,116.466667,19.533333,-0.000019,-0.000019,-0.000000,Rest of Alberta
