map,name_2026,perimeter_km_total,da_anchored_km,da_anchored_pct,muni_anchored_km_v0_4,muni_anchored_pct_recomputed,new_total_anchored_pct,pre_da_error_m
majority,Edmonton-Manning,52.10328485637143,15.380765561795007,29.519761765872953,33.12980972376643,63.58487725887625,93.1046390247492,31.572917829900984
majority,Edmonton-McClung,8.80047934139507,8.578496910672238,97.47760977429165,0.0,0.0,97.47760977429165,34.29970160830717
majority,Edmonton-Meadows,21.744065057450964,15.862148401634993,72.94932368775068,5.881916655815969,27.05067631224932,100.0,7.444333701295563
majority,Edmonton-Mill Woods,21.971944908467346,20.548342004667372,93.52081524994466,0.0,0.0,93.52081524994466,14.076298076724632
majority,Edmonton-North West,0.8718313408161901,0.47513495554143104,54.498494524941,0.396696385274759,45.501505475059,100.0,57.73732214798237
majority,Edmonton-Rutherford,45.813933014774555,40.6779812437035,88.78954188583906,0.0,0.0,88.78954188583906,21.081761539080883
majority,Edmonton-South,48.87197608653987,19.3537302609765,39.60087520649044,13.52964211142953,27.683845006537016,67.28472021302746,20.06610579154937
majority,Edmonton-Strathcona,26.29389121335802,25.648710290500965,97.5462706617981,0.0,0.0,97.5462706617981,21.633819493147143
majority,Edmonton-West Henday,0.17418912974353026,0.17418912974353026,100.0,0.0,0.0,100.0,0.06885738071569042
majority,Edmonton-Whitemud,31.533652775670188,29.209286753548376,92.62893506611077,0.0,0.0,92.62893506611077,15.87744605053263
majority,Edmonton-Windermere,63.078605022567665,19.815880934871092,31.414583324697105,31.58529191442656,50.07290808527911,81.48749140997622,19.59815243172091
majority,Airdrie-East,142.99485178992379,38.14979088302401,26.67913593076101,20.19113737762214,14.120184835245182,40.79932076600619,9.874654512865598
majority,Airdrie-West,61.54566196314959,15.84496458183842,25.745055096369875,0.0,0.0,25.745055096369875,15.313709031062332
majority,Barrhead-Westlock-Athabasca,1061.8449386510829,75.38006846041598,7.098971395595221,770.8133659964118,72.59189528893138,79.69086668452661,10.088229371936936
majority,Camrose,706.4444273288149,38.17878155364168,5.404357381372809,605.9116106513686,85.76918257284898,91.17353995422178,4.695688740684749
majority,Canmore-Banff,0.0,0.0,0.0,0.0,,0.0,0.0
majority,Central Peace-Notley,1502.2403858875352,4.166162570097165,0.27732995392982757,1222.4875830516992,81.37762734487025,81.65495729880007,16.680646619863584
majority,Chestermere-Strathmore,193.77951751208207,15.067012348134943,7.7753379415838015,117.2151456844949,60.48892431429787,68.26426225588168,8.838979034924256
majority,Cochrane-Springbank,134.93846657595486,27.455507366272517,20.34668694772681,59.77907650214404,44.30098993936268,64.64767688708949,34.17140562939846
majority,Cold Lake-Bonnyville-St. Paul,706.746915360187,16.64121046192242,2.354620883409357,646.597256611236,91.48922231683228,93.84384320024164,3.6116458151079054
majority,Drumheller-Stettler,1075.6197821888975,0.0,0.0,1067.8336980539957,99.27613044462078,99.27613044462078,0.0
majority,Fort McMurray-Lac La Biche,1043.2057444883146,65.28679091707372,6.258285219575401,696.3943153489556,66.7552224504412,73.0135076700166,25.54054965407966
majority,Fort McMurray-Wood Buffalo,1517.352060268562,18.358549619701705,1.2099070545600574,1232.4312296621893,81.22249687024227,82.43240392480233,61.55876275863019
majority,Fort Saskatchewan-Vegreville,556.8280409004943,21.735803253552813,3.903503713355022,530.3641433071886,95.24738417438375,99.15088788773878,19.896067280870035
majority,Grande Prairie,58.51458061421083,10.095040187808987,17.252178998540597,42.05760815018183,71.87543294118343,89.12761193972403,22.191888334882986
majority,Grande Prairie-Wapiti,570.6022831143591,8.474639638253436,1.48520955647052,10.634034309045635,1.8636508516939074,3.3488604081644278,78.5338878832703
majority,High River-Vulcan-Siksika,174.79486720961597,32.62580505575178,18.665196282123404,58.15378403489324,33.269732094109244,51.93492837623265,13.112954376144161
majority,Lacombe-Clearwater,319.8033858877267,7.169569704240635,2.2418679790831404,252.0744887320842,78.82170729129801,81.06357527038115,19.084342853287023
majority,Leduc-Devon,63.84313683319202,3.7674092462841875,5.901040320320717,31.316781284391173,49.052698281751084,54.9537386020718,21.358048377983703
