map,X,Y,s_X,m_Y,losing_party_X,losing_party_Y,winner_X,winner_Y,chain_signal,coupled
minority,Calgary-North East,Peace River,0.050408516959643476,0.5219440081308325,UCP,NDP,NDP,UCP,False,False
minority,Peace River,Calgary-North East,0.2608334103298531,0.10096558554097548,NDP,UCP,UCP,NDP,False,False
minority,Calgary-North West-Bearspaw,Calgary-Varsity,0.02730646871686108,0.17839306054499254,NDP,UCP,UCP,NDP,False,False
minority,Calgary-Varsity,Calgary-North West-Bearspaw,0.08915272058179269,0.054701307882644046,UCP,NDP,NDP,UCP,False,False
minority,Calgary-North West-Bearspaw,Peace River,0.02730646871686108,0.5219440081308325,NDP,NDP,UCP,UCP,False,True
minority,Peace River,Calgary-North West-Bearspaw,0.2608334103298531,0.054701307882644046,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Peigan-Chestermere,Calgary-South East,0.08137910388184812,0.19741595477920865,NDP,NDP,UCP,UCP,False,True
minority,Calgary-South East,Calgary-Peigan-Chestermere,0.0986442262739598,0.1628579982037721,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Peigan-Chestermere,Chestermere-Strathmore,0.08137910388184812,0.4302872305758577,NDP,NDP,UCP,UCP,False,True
minority,Chestermere-Strathmore,Calgary-Peigan-Chestermere,0.21507378613658582,0.1628579982037721,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Peigan-Chestermere,Drumheller-Stettler,0.08137910388184812,0.7010137016820764,NDP,NDP,UCP,UCP,False,True
minority,Drumheller-Stettler,Calgary-Peigan-Chestermere,0.3504511529464186,0.1628579982037721,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Peigan-Chestermere,Highwood,0.08137910388184812,0.409322365844105,NDP,NDP,UCP,UCP,False,True
minority,Highwood,Calgary-Peigan-Chestermere,0.2046220133176655,0.1628579982037721,NDP,NDP,UCP,UCP,False,True
minority,Calgary-Peigan-Chestermere,Lethbridge-Taber-Warner,0.08137910388184812,0.5844818081587652,NDP,NDP,UCP,UCP,False,True
minority,Lethbridge-Taber-Warner,Calgary-Peigan-Chestermere,0.2921719955898567,0.1628579982037721,NDP,NDP,UCP,UCP,False,True
