"seats_at_50_50","weight","polsby_popper"
0.459770114942529,0.000249575993355464,0.249637130293607
0.436781609195402,0.000163812748088954,0.244249524425343
0.425287356321839,8.71323493392329e-05,0.236736447721375
0.448275862068966,0.000226919836846598,0.236600545164359
0.459770114942529,6.20143274030384e-05,0.244279906822907
0.459770114942529,0.000296857239846034,0.234433050734899
0.471264367816092,0.000146406321523832,0.249801302572826
0.448275862068966,0.000124552575595273,0.247384071218868
0.459770114942529,0.000101238382731972,0.242932904639586
0.436781609195402,0.00166531052569702,0.246759790996054
0.459770114942529,3.77242092038956e-05,0.24250488106616
0.448275862068966,4.29305905947201e-05,0.245634615952109
0.459770114942529,0.000136886090034212,0.243562033314228
0.459770114942529,3.31338098573128e-05,0.239862388473018
0.448275862068966,2.69009386190182e-05,0.235443672040775
0.459770114942529,6.32433482473413e-05,0.24979207678854
0.471264367816092,5.20820805817534e-05,0.240470223061386
0.436781609195402,6.61160943933982e-05,0.234672568636855
0.471264367816092,7.57514505794895e-05,0.243355931318904
0.425287356321839,7.81919764343804e-05,0.233796484829053
0.459770114942529,2.53697467760311e-05,0.241958885720896
0.459770114942529,8.89365264630383e-05,0.242976557339143
0.459770114942529,5.63466391903207e-05,0.245239356316136
0.448275862068966,0.000345869547773817,0.247274941784901
0.459770114942529,0.000149046622750942,0.245185331822755
0.448275862068966,6.99609985800362e-05,0.228188775996443
0.448275862068966,9.00573952461725e-05,0.243928523468213
0.459770114942529,7.35178197723125e-05,0.24757454956226
0.436781609195402,0.00107495332204808,0.247382741654971
0.459770114942529,9.38570019248914e-05,0.244470903433228
0.436781609195402,0.00108122426776635,0.245767356276799
0.459770114942529,2.15272987884437e-05,0.231800400453166
0.436781609195402,0.000196824574429306,0.244690806855366
0.471264367816092,0.000123474385224096,0.246269031748075
0.425287356321839,0.000111702823477686,0.234933436641827
0.471264367816092,0.000122975941201463,0.239612359594399
0.448275862068966,0.000158896428743697,0.247315375167605
0.459770114942529,4.09402082266576e-05,0.246527114852847
0.459770114942529,5.73378565159113e-05,0.241365228667274
0.436781609195402,0.000534233969673126,0.247739292650173
0.459770114942529,3.60158796532513e-05,0.241976835559109
0.459770114942529,0.000132051937801495,0.246283786296036
0.448275862068966,0.000101129758633999,0.247926715723864
0.459770114942529,3.77563308772893e-05,0.246096394672372
0.459770114942529,6.27613231505871e-05,0.243657087979803
0.471264367816092,7.95634876184766e-05,0.245509054150328
0.425287356321839,5.75259047741106e-05,0.239268418930636
0.448275862068966,0.000180292807340279,0.253625335410319
0.471264367816092,0.000109157183837695,0.246112711276367
0.471264367816092,2.38996079089673e-05,0.240008653774724
0.459770114942529,6.41992748893253e-05,0.242381227569996
0.436781609195402,4.86997707266289e-05,0.238554283758326
0.459770114942529,2.883132382526e-05,0.237326685298458
0.448275862068966,7.2510965456486e-05,0.235423917216171
0.459770114942529,0.000112207364512853,0.244198953042801
0.448275862068966,8.58567557595098e-05,0.250041093891604
0.471264367816092,4.04176255177374e-05,0.245251409035475
0.436781609195402,5.55697347254299e-05,0.236411912930885
0.448275862068966,6.26226042963089e-05,0.228863520593564
0.448275862068966,0.000199904961478094,0.249142876998247
0.448275862068966,0.000176551587492996,0.244696923177979
0.448275862068966,0.00156706390873146,0.248374951807715
0.459770114942529,0.00032434567616682,0.247041026297526
0.459770114942529,7.08792714360548e-05,0.245110920956527
0.471264367816092,1.2183688476564e-05,0.247222129780273
0.459770114942529,0.000191563439472974,0.238711013339992
0.448275862068966,0.000466632441286855,0.245112793951252
0.459770114942529,5.60450585069101e-05,0.245885546651429
0.448275862068966,9.82834657361883e-05,0.235263774908262
0.448275862068966,0.000192710108406307,0.246488392811138
0.448275862068966,0.000158190589203087,0.250305046734204
0.471264367816092,3.09443747897939e-05,0.242300422615594
0.471264367816092,0.0001272268202939,0.248038132351504
0.459770114942529,9.31523347864943e-05,0.246310002302859
0.459770114942529,0.000644094496537046,0.248736746193961
0.436781609195402,5.43712449726889e-05,0.233995687038037
0.436781609195402,0.000142439774614653,0.240284918512942
0.448275862068966,0.000777386510821548,0.245907200169225
0.471264367816092,5.06749912316369e-05,0.240913785685448
0.459770114942529,0.000162571908922367,0.246916693067298
0.436781609195402,6.46624858926303e-05,0.229968660860048
0.471264367816092,0.000145484901569946,0.246154462456602
0.448275862068966,5.47827271079984e-05,0.232546722455546
0.459770114942529,6.49597980640038e-05,0.245093758575381
0.436781609195402,0.000256547164185918,0.249007903481748
0.459770114942529,0.000112868196928924,0.246945840833513
0.448275862068966,0.000417090758365603,0.247655431655811
0.459770114942529,0.000114431702458223,0.245466758876754
0.459770114942529,0.000213404490814996,0.237819294339738
0.471264367816092,6.47776900709697e-05,0.243012353664096
0.471264367816092,7.52335210352341e-05,0.245212168557772
0.448275862068966,0.000747515575542922,0.246528169900378
0.459770114942529,4.49961375935939e-05,0.240794785112399
0.459770114942529,0.000139335015252845,0.248787978460513
0.448275862068966,0.000276607460034202,0.246202248522902
0.448275862068966,0.00086469007206237,0.248164186934348
0.448275862068966,6.969072494798e-05,0.243105179215531
0.448275862068966,0.00122111828021034,0.246330541775112
0.459770114942529,9.9500036550361e-05,0.237618617481646
0.436781609195402,4.48833398212622e-05,0.233645029374092
0.436781609195402,8.77765974719723e-05,0.250511806638944
0.448275862068966,0.000316904435165985,0.238957999768338
0.448275862068966,0.000187977415801237,0.241711311399776
0.459770114942529,4.47950182046124e-05,0.244366368531702
0.436781609195402,0.000209577680031617,0.243844624561262
0.425287356321839,6.25826229894189e-05,0.23625336909683
0.459770114942529,0.000173265904692895,0.243397630938217
0.459770114942529,5.70977915924105e-05,0.245304676977959
0.459770114942529,0.000113898344026163,0.249587704405714
0.459770114942529,2.4433202400418e-05,0.250078206559919
0.436781609195402,7.58305673898653e-05,0.245481194079278
0.436781609195402,1.72781719062298e-05,0.235615470907736
0.459770114942529,8.70052442376672e-05,0.242868570118686
0.448275862068966,0.000196482860372277,0.232016124631122
0.471264367816092,6.26432580058258e-05,0.246629933133223
0.448275862068966,0.000127949130663286,0.246216257045818
0.471264367816092,6.85234476313474e-05,0.241901913461457
0.471264367816092,0.000119972569383328,0.248368434286996
0.459770114942529,0.00016455091047198,0.246999995092206
0.459770114942529,0.000440562237658119,0.242253901833542
0.459770114942529,9.8896630419107e-05,0.244475658544635
0.471264367816092,7.02719664008358e-05,0.237835180426226
0.459770114942529,3.89378395122967e-05,0.242221477193743
0.459770114942529,0.00015214625200652,0.245303716947128
0.459770114942529,0.000837058559184181,0.244201828373133
0.482758620689655,4.67562485472839e-05,0.242948253095134
0.436781609195402,6.85717691713729e-05,0.233737421631707
0.448275862068966,0.000214298093208841,0.241163024544421
0.448275862068966,0.000354624415294804,0.248674990081067
0.459770114942529,2.41315066195695e-05,0.240446453618305
0.459770114942529,3.91022985482954e-05,0.241359544379657
0.459770114942529,6.56249197242068e-05,0.242506694374141
0.459770114942529,0.00021005705887374,0.246266028806958
0.459770114942529,9.1509863876642e-05,0.247098461186798
0.459770114942529,5.49868623041468e-05,0.237955433219694
0.471264367816092,0.00011376700699889,0.24415832236771
0.448275862068966,0.000136760974549236,0.234726990847419
0.459770114942529,5.55923034755124e-05,0.248505224966092
0.459770114942529,0.000611091162036365,0.233577778853565
0.448275862068966,0.000484063055059854,0.24667248145612
0.448275862068966,0.000257467793086875,0.250285439424128
0.459770114942529,0.000139259358007744,0.24248435694669
0.436781609195402,0.000718114673543857,0.245428181801463
0.448275862068966,0.000108687371813657,0.23722676116072
0.471264367816092,9.13973607114993e-05,0.242809324146314
0.471264367816092,8.94370481465183e-05,0.238576306038096
0.448275862068966,0.000212091093750479,0.24456943075
0.459770114942529,5.44832639174144e-05,0.245096107746316
0.448275862068966,0.000436072999319896,0.248456672904318
0.425287356321839,5.64746708680213e-05,0.23787657433873
0.448275862068966,0.000252580323494371,0.243119635954368
0.436781609195402,0.000533486865918966,0.252180090377259
0.459770114942529,0.000703226849261189,0.246836906027138
0.436781609195402,5.91936566976433e-05,0.248446888291738
0.459770114942529,0.000454557724644893,0.229481165392035
0.448275862068966,0.000167497656611164,0.249246130404291
0.448275862068966,0.000576071205953598,0.229640726154389
0.459770114942529,0.0005917641492627,0.24647560627055
0.448275862068966,0.000198074415577294,0.243118071763781
0.459770114942529,4.9526111870396e-05,0.235467275163055
0.459770114942529,3.03978206464526e-05,0.25212395659271
0.471264367816092,5.53231952856267e-05,0.244347867343911
0.459770114942529,9.71374939175031e-05,0.250396022671154
0.436781609195402,9.4690935202718e-05,0.245480733761715
0.448275862068966,3.64992698876936e-05,0.248330885294414
0.448275862068966,0.000197853321704289,0.242952150922901
0.471264367816092,4.86415059308954e-05,0.246815428288296
0.471264367816092,8.08811043373524e-05,0.243097194286682
0.471264367816092,0.000103111745746252,0.246728662605878
0.448275862068966,0.000240552689042258,0.242366122109455
0.448275862068966,0.000359323314198284,0.245778946125198
0.436781609195402,0.000240181255241008,0.2471209657818
0.425287356321839,0.000114174186385022,0.236154232964269
0.448275862068966,0.000105185971305466,0.247161865720756
0.448275862068966,0.00100180035645536,0.248846029250789
0.471264367816092,6.71654352865483e-05,0.247720794145937
0.459770114942529,4.23596204224823e-05,0.240039582361546
0.448275862068966,0.000127181664756951,0.240474661001145
0.448275862068966,4.82530347723201e-05,0.236718130068744
0.459770114942529,5.16498555906601e-05,0.245208228465829
0.459770114942529,1.99708512132305e-05,0.24010638254037
0.459770114942529,5.59662444459197e-05,0.237273760382836
0.448275862068966,0.000205996968088699,0.24275995484448
0.459770114942529,0.000113329141129459,0.243796220038265
0.448275862068966,2.82459855499691e-05,0.235604117493586
0.471264367816092,5.24680860100327e-05,0.240769636525908
0.482758620689655,0.000129091498735457,0.239345723234851
0.448275862068966,0.000112830742438781,0.247072328430913
