burst,best_so_far,burst_best
597,0.5287356321839081,0.5287356321839081
598,0.5287356321839081,0.5287356321839081
599,0.5287356321839081,0.5287356321839081
600,0.5287356321839081,0.5287356321839081
601,0.5287356321839081,0.5287356321839081
602,0.5287356321839081,0.5287356321839081
603,0.5287356321839081,0.5287356321839081
604,0.5287356321839081,0.5287356321839081
605,0.5287356321839081,0.5287356321839081
606,0.5287356321839081,0.5287356321839081
607,0.5287356321839081,0.5287356321839081
608,0.5287356321839081,0.5287356321839081
609,0.5287356321839081,0.5287356321839081
610,0.5287356321839081,0.5287356321839081
611,0.5287356321839081,0.5287356321839081
612,0.5287356321839081,0.5287356321839081
613,0.5287356321839081,0.5287356321839081
614,0.5287356321839081,0.5287356321839081
615,0.5287356321839081,0.5287356321839081
616,0.5287356321839081,0.5287356321839081
617,0.5287356321839081,0.5287356321839081
618,0.5287356321839081,0.5287356321839081
619,0.5287356321839081,0.5287356321839081
620,0.5287356321839081,0.5287356321839081
621,0.5287356321839081,0.5287356321839081
622,0.5287356321839081,0.5287356321839081
623,0.5287356321839081,0.5287356321839081
624,0.5287356321839081,0.5287356321839081
625,0.5287356321839081,0.5287356321839081
626,0.5287356321839081,0.5287356321839081
627,0.5287356321839081,0.5287356321839081
628,0.5287356321839081,0.5287356321839081
629,0.5287356321839081,0.5287356321839081
630,0.5287356321839081,0.5287356321839081
631,0.5287356321839081,0.5287356321839081
632,0.5287356321839081,0.5287356321839081
633,0.5287356321839081,0.5287356321839081
634,0.5287356321839081,0.5287356321839081
635,0.5287356321839081,0.5287356321839081
636,0.5287356321839081,0.5287356321839081
637,0.5287356321839081,0.5287356321839081
638,0.5287356321839081,0.5287356321839081
639,0.5287356321839081,0.5287356321839081
640,0.5287356321839081,0.5287356321839081
641,0.5287356321839081,0.5287356321839081
642,0.5287356321839081,0.5287356321839081
643,0.5287356321839081,0.5287356321839081
644,0.5287356321839081,0.5287356321839081
645,0.5287356321839081,0.5287356321839081
646,0.5287356321839081,0.5287356321839081
647,0.5287356321839081,0.5287356321839081
648,0.5287356321839081,0.5287356321839081
649,0.5287356321839081,0.5287356321839081
650,0.5287356321839081,0.5287356321839081
651,0.5287356321839081,0.5287356321839081
652,0.5287356321839081,0.5287356321839081
653,0.5287356321839081,0.5287356321839081
654,0.5287356321839081,0.5287356321839081
655,0.5287356321839081,0.5287356321839081
656,0.5287356321839081,0.5287356321839081
657,0.5287356321839081,0.5287356321839081
658,0.5287356321839081,0.5287356321839081
659,0.5287356321839081,0.5287356321839081
660,0.5287356321839081,0.5287356321839081
661,0.5287356321839081,0.5287356321839081
662,0.5287356321839081,0.5287356321839081
663,0.5287356321839081,0.5287356321839081
664,0.5287356321839081,0.5287356321839081
665,0.5287356321839081,0.5287356321839081
666,0.5287356321839081,0.5287356321839081
667,0.5287356321839081,0.5287356321839081
668,0.5287356321839081,0.5287356321839081
669,0.5287356321839081,0.5287356321839081
670,0.5287356321839081,0.5287356321839081
671,0.5287356321839081,0.5287356321839081
672,0.5287356321839081,0.5287356321839081
673,0.5287356321839081,0.5287356321839081
674,0.5287356321839081,0.5287356321839081
675,0.5287356321839081,0.5287356321839081
676,0.5287356321839081,0.5287356321839081
677,0.5287356321839081,0.5287356321839081
678,0.5287356321839081,0.5287356321839081
679,0.5287356321839081,0.5287356321839081
680,0.5287356321839081,0.5287356321839081
681,0.5287356321839081,0.5287356321839081
682,0.5287356321839081,0.5287356321839081
683,0.5287356321839081,0.5287356321839081
684,0.5287356321839081,0.5287356321839081
685,0.5287356321839081,0.5287356321839081
686,0.5287356321839081,0.5287356321839081
687,0.5287356321839081,0.5287356321839081
