efficiency_gap,mean_median,declination,seats_at_50_50
0.020802597792378447,-0.022106437508925714,-0.0023930406314848,0.4482758620689655
0.00805618427483947,-0.026505300814350985,0.019862638936617636,0.4482758620689655
-0.0026007700926900766,-0.02016134222227206,0.04679813000793019,0.4482758620689655
0.006071358034232844,-0.007987842018767788,0.023937219124352663,0.4482758620689655
0.010667759489476823,-0.014272635741265915,0.02093651340397844,0.45977011494252873
0.019894697461992766,-0.012283603302786439,-0.002323922670342266,0.4367816091954023
0.030513501594945213,-0.02571625414570744,-0.02169340894437326,0.4367816091954023
0.025871271360869048,-0.014570460511756478,-0.024109845611414653,0.42528735632183906
0.013103211469842835,-0.022910543457132837,0.007289467665529513,0.41379310344827586
0.0055320548649281185,-0.020781951801182585,0.02986986521507837,0.42528735632183906
0.005822898648339766,-0.020853642906312087,0.029769464969975554,0.4367816091954023
0.00860534164969914,-0.01809846296712936,0.02753212636121298,0.4482758620689655
0.00256552177250338,-0.02325811622873364,0.02545030158075905,0.45977011494252873
0.015280883474335812,-0.02006690170737868,0.0017719974138145286,0.45977011494252873
0.0026141072633883234,-0.01933396362572004,0.023611080769215077,0.4367816091954023
0.014067796515791387,-0.016771701949455098,0.0027256621931831325,0.4367816091954023
-0.006278025821512548,-0.014481261768240938,0.05672780087043008,0.4482758620689655
0.006353118202385977,-0.029559288829702268,0.03700573232442094,0.4482758620689655
0.012628064398582987,-0.025643803700461154,0.016983117465983598,0.45977011494252873
0.01666306461066117,-0.033847408107487764,0.013174450311085308,0.4482758620689655
0.028208115906410817,-0.012324469507129732,-0.013647021745435165,0.4482758620689655
0.013970958344700734,-0.020381422225762114,0.008376824896184909,0.4482758620689655
0.0037089134595222795,-0.018152562335439826,0.03152728458837457,0.4482758620689655
-0.011215909540718563,-0.022798334763522998,0.053676530859666,0.4482758620689655
-0.0010374490195357207,-0.01319238639394038,0.0303082135979526,0.4482758620689655
0.0028699435235082036,-0.016063838860502222,0.028939564414670483,0.45977011494252873
-0.0022385269118924043,-0.01540554004741057,0.025541337665387544,0.45977011494252873
0.0025315759683858063,-0.018243996765061943,0.02505904478425495,0.45977011494252873
-0.007392335922388198,-0.020453929429685713,0.05224863081913639,0.47126436781609193
-0.003704751998333566,-0.021162277789096517,0.05424501402882802,0.45977011494252873
0.007717479121263526,-0.015815280746590776,0.026577828692562526,0.4482758620689655
