efficiency_gap,mean_median,declination,seats_at_50_50,ucp_seats,n_districts,ucp_vote_share,step,population_mad,reock_proxy_median,reock_proxy_pct_below_030,burst,burst_seed
0.01661097716446892,-0.012784439349167842,-0.010519429646898561,0.45977011494252873,55,87,0.5740427639062995,9,3256.389137501101,0.4407719880685562,0.11494252873563218,112,1193242761
-0.009821717044901403,-0.012473784964460943,-0.055761550642274185,0.45977011494252873,53,87,0.5740427639062995,9,3227.1278777574917,0.4275072080763801,0.12643678160919541,113,985514123
0.007595461158859847,-0.011854150324589585,-0.03031395404052659,0.4482758620689655,54,87,0.5740427639062994,9,3129.713916139175,0.434429380355912,0.14942528735632185,114,1085781155
0.0031624932835168547,-0.012539370235840064,-0.03302339031813153,0.47126436781609193,54,87,0.5740427639062995,9,2992.437896864227,0.4353907102943355,0.11494252873563218,115,1221362417
0.003673196581167952,-0.011789207856200634,-0.03267049189407695,0.45977011494252873,54,87,0.5740427639062995,9,3043.6415388358946,0.4275072080763801,0.13793103448275862,116,80020205
0.0034214801809020912,-0.012248013532384028,-0.03152383202380158,0.45977011494252873,54,87,0.5740427639062994,9,3171.0429940886315,0.4407719880685562,0.11494252873563218,117,300211767
0.004708817555973241,-0.013139365329571606,-0.03567806949950063,0.45977011494252873,54,87,0.5740427639062995,9,3256.389137501101,0.4353907102943355,0.10344827586206896,118,527166790
0.016327491506520242,-0.012875959003024962,-0.010154679678483677,0.47126436781609193,55,87,0.5740427639062994,9,2900.381071710857,0.4353907102943355,0.13793103448275862,119,245951459
0.0077637182003017875,-0.011886396695713675,-0.02935454686996102,0.4482758620689655,54,87,0.5740427639062994,9,3238.0994160954506,0.4275072080763801,0.11494252873563218,120,944062962
0.004746086156071736,-0.01251190214639275,-0.03160510442594627,0.45977011494252873,54,87,0.5740427639062994,9,2686.846160615445,0.4238738545364337,0.1724137931034483,121,1435384429
0.00606493666300578,-0.012521583712754691,-0.03332405304608509,0.45977011494252873,54,87,0.5740427639062995,9,3238.8455516768663,0.4353907102943355,0.11494252873563218,122,1405375274
0.006153779733455798,-0.012077246237627515,-0.028746918639695824,0.45977011494252873,54,87,0.5740427639062996,9,2832.2948201925683,0.4358667795291709,0.10344827586206896,123,1011671398
0.005896003700455741,-0.01993961168606484,-0.030048549090876585,0.4482758620689655,54,87,0.5740427639062994,9,2948.2862001013127,0.42657806130023124,0.12643678160919541,124,1836270333
0.005112675348660971,-0.012326941078909304,-0.030888038631671975,0.4482758620689655,54,87,0.5740427639062994,9,3278.316563882574,0.4353907102943355,0.12643678160919541,125,1213835294
0.0033789326369492814,-0.01261012486893609,-0.03478871717723205,0.45977011494252873,54,87,0.5740427639062995,9,3098.9890950943955,0.4056953381807916,0.14942528735632185,126,170075129
0.014196390104275583,-0.016244370777512507,-0.013047086127021922,0.4482758620689655,55,87,0.5740427639062995,9,3098.9890950943955,0.41563802937126976,0.13793103448275862,127,1642822536
0.00577849143620516,-0.011913536978852335,-0.031120657380146098,0.45977011494252873,54,87,0.5740427639062995,9,2891.6534064276275,0.4056953381807916,0.10344827586206896,128,1233945442
0.0034316721056108,-0.012659824148284926,-0.034322869834352066,0.4482758620689655,54,87,0.5740427639062995,9,2985.7793631219465,0.4343526467032495,0.12643678160919541,129,1363047212
0.004368939075773775,-0.01183046903195073,-0.030241539787052442,0.45977011494252873,54,87,0.5740427639062995,9,3334.15095335769,0.4353907102943355,0.12643678160919541,130,1214129970
0.015880704676787698,-0.012949823234517766,-0.007642848404426215,0.4482758620689655,55,87,0.5740427639062994,9,2953.514082706861,0.4353907102943355,0.11494252873563218,131,1188802709
0.002280973389546176,-0.012912196936034848,-0.03324154052244131,0.45977011494252873,54,87,0.5740427639062995,9,3144.20778079117,0.41563802937126976,0.13793103448275862,132,194489917
0.005130854246863623,-0.012372980438832393,-0.03301370134603063,0.45977011494252873,54,87,0.5740427639062995,9,3073.9637556198213,0.4275072080763801,0.10344827586206896,133,1200888232
0.005420313236904964,-0.018504604463789653,-0.03192266138274238,0.45977011494252873,54,87,0.5740427639062995,9,3082.148978946898,0.4407719880685562,0.11494252873563218,134,1707061844
0.0037982926802514866,-0.011926810880328431,-0.029521665146101866,0.45977011494252873,54,87,0.5740427639062995,9,2840.6230456452686,0.41998237492606627,0.12643678160919541,135,652727864
0.0007965395919534768,-0.01306292417977728,-0.034886298323279566,0.45977011494252873,54,87,0.5740427639062995,9,2605.1840241330137,0.4407719880685562,0.08045977011494253,136,1294585270
0.017205081402048142,-0.011444322318098665,-0.0032925918514004108,0.45977011494252873,55,87,0.5740427639062996,9,3334.15095335769,0.4275072080763801,0.09195402298850575,137,66180795
0.015715508431430228,-0.012157732229168605,-0.006425890960172807,0.4482758620689655,55,87,0.5740427639062996,9,2887.890375896539,0.4353907102943355,0.08045977011494253,138,746248853
-0.009368029261822059,-0.012252076471949369,-0.05642514229296315,0.47126436781609193,53,87,0.5740427639062996,9,3238.0994160954506,0.4275072080763801,0.09195402298850575,139,937843451
0.0047705446430024515,-0.012028690055710611,-0.030087272883882476,0.4482758620689655,54,87,0.5740427639062995,9,3109.9606334323544,0.4353907102943355,0.11494252873563218,140,2110414630
0.004936890235877353,-0.012043001861206104,-0.03185057832785331,0.4482758620689655,54,87,0.5740427639062994,9,2819.8487852148173,0.4275072080763801,0.12643678160919541,141,460817075
0.006226606853249147,-0.01898349334904814,-0.030624305396957742,0.45977011494252873,54,87,0.5740427639062994,9,3044.367772726706,0.4407719880685562,0.10344827586206896,142,593883018
0.004368939075773774,-0.012411412720638948,-0.03240157268224822,0.45977011494252873,54,87,0.5740427639062995,9,2978.9380707858218,0.41563802937126976,0.11494252873563218,143,877308581
0.022679445314097445,-0.012566175895564524,-0.0075479625697146184,0.4482758620689655,55,87,0.5740427639062996,9,2766.70195948692,0.4353907102943355,0.10344827586206896,144,2131733183
0.01411422428947228,-0.013720656105615237,-0.014004912258033896,0.45977011494252873,55,87,0.5740427639062994,9,2998.759121214047,0.42695026232366495,0.11494252873563218,145,1832669143
0.0024027462500813904,-0.012547125451211838,-0.03472589136933935,0.45977011494252873,54,87,0.5740427639062996,9,2891.6534064276275,0.41563802937126976,0.10344827586206896,146,74502574
0.0030405225953571346,-0.0126190573001288,-0.033465911592454,0.47126436781609193,54,87,0.5740427639062994,9,2696.037714152859,0.4407719880685562,0.11494252873563218,147,502381220
0.004368939075773742,-0.012160310454519596,-0.03230039982264885,0.45977011494252873,54,87,0.5740427639062995,9,3044.367772726706,0.4342438679171816,0.13793103448275862,148,1764532444
