DAUID,DGUID,GEO_NAME,population_2021
48062414,2021S051248062414,48062414,607
48062457,2021S051248062457,48062457,741
48062459,2021S051248062459,48062459,440
48062461,2021S051248062461,48062461,295
48062464,2021S051248062464,48062464,404
48062466,2021S051248062466,48062466,470
48060056,2021S051248060056,48060056,465
48060057,2021S051248060057,48060057,377
48060058,2021S051248060058,48060058,467
48060059,2021S051248060059,48060059,351
48060060,2021S051248060060,48060060,612
48060061,2021S051248060061,48060061,443
48060062,2021S051248060062,48060062,602
48060063,2021S051248060063,48060063,736
48060064,2021S051248060064,48060064,450
48060065,2021S051248060065,48060065,364
48060066,2021S051248060066,48060066,531
48060067,2021S051248060067,48060067,598
48060068,2021S051248060068,48060068,403
48060069,2021S051248060069,48060069,392
48060070,2021S051248060070,48060070,384
48060071,2021S051248060071,48060071,554
48060072,2021S051248060072,48060072,353
48060073,2021S051248060073,48060073,467
48060074,2021S051248060074,48060074,273
48060075,2021S051248060075,48060075,365
48060077,2021S051248060077,48060077,360
48060078,2021S051248060078,48060078,597
48060079,2021S051248060079,48060079,655
48060080,2021S051248060080,48060080,271
48060085,2021S051248060085,48060085,600
48060086,2021S051248060086,48060086,446
48060087,2021S051248060087,48060087,539
48060088,2021S051248060088,48060088,437
48060089,2021S051248060089,48060089,557
48060090,2021S051248060090,48060090,676
48060091,2021S051248060091,48060091,523
48060092,2021S051248060092,48060092,728
48060093,2021S051248060093,48060093,623
48060094,2021S051248060094,48060094,669
48060095,2021S051248060095,48060095,570
48060096,2021S051248060096,48060096,574
48060097,2021S051248060097,48060097,605
48060098,2021S051248060098,48060098,688
48060099,2021S051248060099,48060099,593
48060100,2021S051248060100,48060100,382
48060101,2021S051248060101,48060101,440
48060102,2021S051248060102,48060102,756
48060103,2021S051248060103,48060103,621
48060104,2021S051248060104,48060104,835
48060105,2021S051248060105,48060105,611
48060106,2021S051248060106,48060106,833
48060107,2021S051248060107,48060107,513
48060108,2021S051248060108,48060108,521
48060109,2021S051248060109,48060109,1010
48060110,2021S051248060110,48060110,764
48060112,2021S051248060112,48060112,627
48060113,2021S051248060113,48060113,380
48060114,2021S051248060114,48060114,421
48060115,2021S051248060115,48060115,784
48060116,2021S051248060116,48060116,630
48060117,2021S051248060117,48060117,811
48060118,2021S051248060118,48060118,717
48060119,2021S051248060119,48060119,713
48060120,2021S051248060120,48060120,536
48060121,2021S051248060121,48060121,605
48060122,2021S051248060122,48060122,478
48060123,2021S051248060123,48060123,384
48060124,2021S051248060124,48060124,547
48060125,2021S051248060125,48060125,566
48060126,2021S051248060126,48060126,599
48060127,2021S051248060127,48060127,497
48060128,2021S051248060128,48060128,468
48060129,2021S051248060129,48060129,490
48060130,2021S051248060130,48060130,517
48060131,2021S051248060131,48060131,670
48060132,2021S051248060132,48060132,488
48060133,2021S051248060133,48060133,709
48060134,2021S051248060134,48060134,606
48060135,2021S051248060135,48060135,678
48060136,2021S051248060136,48060136,643
48060137,2021S051248060137,48060137,519
48060138,2021S051248060138,48060138,1025
48060139,2021S051248060139,48060139,600
48060140,2021S051248060140,48060140,952
48060142,2021S051248060142,48060142,544
48060143,2021S051248060143,48060143,1017
48060144,2021S051248060144,48060144,493
48060145,2021S051248060145,48060145,603
48060146,2021S051248060146,48060146,609
48060147,2021S051248060147,48060147,568
48060148,2021S051248060148,48060148,520
48060149,2021S051248060149,48060149,552
48060150,2021S051248060150,48060150,536
48060151,2021S051248060151,48060151,578
48060152,2021S051248060152,48060152,303
48060153,2021S051248060153,48060153,584
48060154,2021S051248060154,48060154,392
48060155,2021S051248060155,48060155,415
48060156,2021S051248060156,48060156,325
48060157,2021S051248060157,48060157,542
48060160,2021S051248060160,48060160,749
48060161,2021S051248060161,48060161,289
48060162,2021S051248060162,48060162,383
48060163,2021S051248060163,48060163,721
48060165,2021S051248060165,48060165,733
48060166,2021S051248060166,48060166,561
48060167,2021S051248060167,48060167,405
48060168,2021S051248060168,48060168,741
48060169,2021S051248060169,48060169,339
48060171,2021S051248060171,48060171,465
48060172,2021S051248060172,48060172,1011
48060173,2021S051248060173,48060173,1567
48060174,2021S051248060174,48060174,470
48060175,2021S051248060175,48060175,586
48060177,2021S051248060177,48060177,669
48060178,2021S051248060178,48060178,431
48060179,2021S051248060179,48060179,677
48060180,2021S051248060180,48060180,592
48060181,2021S051248060181,48060181,470
48060183,2021S051248060183,48060183,450
48060184,2021S051248060184,48060184,619
48060185,2021S051248060185,48060185,362
48060186,2021S051248060186,48060186,408
48060187,2021S051248060187,48060187,460
48060188,2021S051248060188,48060188,293
48060189,2021S051248060189,48060189,388
48060190,2021S051248060190,48060190,500
48060191,2021S051248060191,48060191,450
48060192,2021S051248060192,48060192,388
48060193,2021S051248060193,48060193,423
48060194,2021S051248060194,48060194,508
48060195,2021S051248060195,48060195,560
48060196,2021S051248060196,48060196,391
48060197,2021S051248060197,48060197,630
48060198,2021S051248060198,48060198,607
48060199,2021S051248060199,48060199,466
48060200,2021S051248060200,48060200,550
48060201,2021S051248060201,48060201,377
48060202,2021S051248060202,48060202,924
48060203,2021S051248060203,48060203,374
48060205,2021S051248060205,48060205,882
48060206,2021S051248060206,48060206,217
48060207,2021S051248060207,48060207,387
48060208,2021S051248060208,48060208,832
48060209,2021S051248060209,48060209,834
48060210,2021S051248060210,48060210,663
48060211,2021S051248060211,48060211,507
48060212,2021S051248060212,48060212,296
48060214,2021S051248060214,48060214,529
48060215,2021S051248060215,48060215,1089
48060216,2021S051248060216,48060216,1199
48060229,2021S051248060229,48060229,464
48060230,2021S051248060230,48060230,586
48060232,2021S051248060232,48060232,318
48060233,2021S051248060233,48060233,460
48060234,2021S051248060234,48060234,300
48060235,2021S051248060235,48060235,376
48060237,2021S051248060237,48060237,639
48060238,2021S051248060238,48060238,323
48060239,2021S051248060239,48060239,968
48060240,2021S051248060240,48060240,358
48060241,2021S051248060241,48060241,205
48060242,2021S051248060242,48060242,500
48060243,2021S051248060243,48060243,450
48060244,2021S051248060244,48060244,275
48060245,2021S051248060245,48060245,592
48060246,2021S051248060246,48060246,258
48060252,2021S051248060252,48060252,475
48060254,2021S051248060254,48060254,715
48060256,2021S051248060256,48060256,562
48060261,2021S051248060261,48060261,355
48060264,2021S051248060264,48060264,654
48060265,2021S051248060265,48060265,498
48060267,2021S051248060267,48060267,481
48060268,2021S051248060268,48060268,367
48060269,2021S051248060269,48060269,448
48060270,2021S051248060270,48060270,386
48060271,2021S051248060271,48060271,361
48060272,2021S051248060272,48060272,469
48060273,2021S051248060273,48060273,558
48060274,2021S051248060274,48060274,609
48060275,2021S051248060275,48060275,429
48060276,2021S051248060276,48060276,371
48060277,2021S051248060277,48060277,414
48060278,2021S051248060278,48060278,458
48060281,2021S051248060281,48060281,814
48060282,2021S051248060282,48060282,1441
48060283,2021S051248060283,48060283,454
48060284,2021S051248060284,48060284,415
48060286,2021S051248060286,48060286,379
48060289,2021S051248060289,48060289,486
48060290,2021S051248060290,48060290,551
48060291,2021S051248060291,48060291,396
48060293,2021S051248060293,48060293,339
48060294,2021S051248060294,48060294,352
48060295,2021S051248060295,48060295,365
48060298,2021S051248060298,48060298,400
48060299,2021S051248060299,48060299,406
48060300,2021S051248060300,48060300,457
48060301,2021S051248060301,48060301,365
48060302,2021S051248060302,48060302,445
48060303,2021S051248060303,48060303,489
48060304,2021S051248060304,48060304,569
48060305,2021S051248060305,48060305,494
48060306,2021S051248060306,48060306,577
48060307,2021S051248060307,48060307,440
48060308,2021S051248060308,48060308,542
48060309,2021S051248060309,48060309,724
48060310,2021S051248060310,48060310,473
48060311,2021S051248060311,48060311,563
48060312,2021S051248060312,48060312,443
48060314,2021S051248060314,48060314,741
48060315,2021S051248060315,48060315,1669
48060316,2021S051248060316,48060316,566
48060317,2021S051248060317,48060317,516
48060318,2021S051248060318,48060318,497
48060319,2021S051248060319,48060319,454
48060320,2021S051248060320,48060320,436
48060321,2021S051248060321,48060321,661
48060322,2021S051248060322,48060322,698
48060323,2021S051248060323,48060323,489
48060324,2021S051248060324,48060324,410
48060325,2021S051248060325,48060325,375
48060326,2021S051248060326,48060326,475
48060327,2021S051248060327,48060327,679
48060328,2021S051248060328,48060328,574
48060329,2021S051248060329,48060329,358
48060331,2021S051248060331,48060331,663
48060334,2021S051248060334,48060334,483
48060339,2021S051248060339,48060339,373
48060340,2021S051248060340,48060340,273
48060341,2021S051248060341,48060341,421
48060349,2021S051248060349,48060349,472
48060355,2021S051248060355,48060355,963
48060356,2021S051248060356,48060356,479
48060357,2021S051248060357,48060357,1429
48060358,2021S051248060358,48060358,844
48060370,2021S051248060370,48060370,1091
48060373,2021S051248060373,48060373,884
48060374,2021S051248060374,48060374,422
48060375,2021S051248060375,48060375,402
48060377,2021S051248060377,48060377,309
48060378,2021S051248060378,48060378,593
48060379,2021S051248060379,48060379,708
48060380,2021S051248060380,48060380,435
48060381,2021S051248060381,48060381,520
48060382,2021S051248060382,48060382,351
48060383,2021S051248060383,48060383,350
48060384,2021S051248060384,48060384,507
48060385,2021S051248060385,48060385,630
48060386,2021S051248060386,48060386,260
48060387,2021S051248060387,48060387,588
48060388,2021S051248060388,48060388,391
48060389,2021S051248060389,48060389,381
48060390,2021S051248060390,48060390,292
48060391,2021S051248060391,48060391,339
48060392,2021S051248060392,48060392,758
48060393,2021S051248060393,48060393,660
48060394,2021S051248060394,48060394,268
48060395,2021S051248060395,48060395,902
48060396,2021S051248060396,48060396,264
48060397,2021S051248060397,48060397,274
48060398,2021S051248060398,48060398,546
48060399,2021S051248060399,48060399,692
48060400,2021S051248060400,48060400,581
48060401,2021S051248060401,48060401,394
48060402,2021S051248060402,48060402,737
48060403,2021S051248060403,48060403,521
48060404,2021S051248060404,48060404,293
48060405,2021S051248060405,48060405,600
48060406,2021S051248060406,48060406,396
48060407,2021S051248060407,48060407,378
48060408,2021S051248060408,48060408,457
48060409,2021S051248060409,48060409,360
48060410,2021S051248060410,48060410,590
48060411,2021S051248060411,48060411,514
48060412,2021S051248060412,48060412,783
48060413,2021S051248060413,48060413,537
48060414,2021S051248060414,48060414,763
48060415,2021S051248060415,48060415,612
48060416,2021S051248060416,48060416,629
48060417,2021S051248060417,48060417,629
48060418,2021S051248060418,48060418,477
48060419,2021S051248060419,48060419,532
48060420,2021S051248060420,48060420,569
48060421,2021S051248060421,48060421,379
48060422,2021S051248060422,48060422,415
48060423,2021S051248060423,48060423,512
48060424,2021S051248060424,48060424,410
48060425,2021S051248060425,48060425,426
48060426,2021S051248060426,48060426,447
48060427,2021S051248060427,48060427,544
48060428,2021S051248060428,48060428,541
48060429,2021S051248060429,48060429,398
48060430,2021S051248060430,48060430,814
48060431,2021S051248060431,48060431,628
48060432,2021S051248060432,48060432,489
48060433,2021S051248060433,48060433,525
48060434,2021S051248060434,48060434,667
48060435,2021S051248060435,48060435,684
48060437,2021S051248060437,48060437,586
48060440,2021S051248060440,48060440,641
48060441,2021S051248060441,48060441,662
48060442,2021S051248060442,48060442,708
48060443,2021S051248060443,48060443,680
48060444,2021S051248060444,48060444,862
48060445,2021S051248060445,48060445,365
48060446,2021S051248060446,48060446,706
48060450,2021S051248060450,48060450,412
48060452,2021S051248060452,48060452,363
48060453,2021S051248060453,48060453,834
48060454,2021S051248060454,48060454,705
48060455,2021S051248060455,48060455,609
48060456,2021S051248060456,48060456,684
48060457,2021S051248060457,48060457,505
48060458,2021S051248060458,48060458,545
48060492,2021S051248060492,48060492,830
48060493,2021S051248060493,48060493,216
48060494,2021S051248060494,48060494,600
48060495,2021S051248060495,48060495,551
48060496,2021S051248060496,48060496,622
48060497,2021S051248060497,48060497,387
48060498,2021S051248060498,48060498,402
48060499,2021S051248060499,48060499,1579
48060500,2021S051248060500,48060500,1729
48060501,2021S051248060501,48060501,430
48060502,2021S051248060502,48060502,493
48060505,2021S051248060505,48060505,499
48060506,2021S051248060506,48060506,588
48060508,2021S051248060508,48060508,504
48060509,2021S051248060509,48060509,380
48060510,2021S051248060510,48060510,294
48060511,2021S051248060511,48060511,481
48060512,2021S051248060512,48060512,408
48060513,2021S051248060513,48060513,1062
48060514,2021S051248060514,48060514,688
48060516,2021S051248060516,48060516,282
48060518,2021S051248060518,48060518,923
48060519,2021S051248060519,48060519,352
48060520,2021S051248060520,48060520,655
48060521,2021S051248060521,48060521,442
48060522,2021S051248060522,48060522,250
48060523,2021S051248060523,48060523,826
48060524,2021S051248060524,48060524,473
48060525,2021S051248060525,48060525,410
48060526,2021S051248060526,48060526,1230
48060527,2021S051248060527,48060527,263
48060528,2021S051248060528,48060528,402
48060529,2021S051248060529,48060529,404
48060530,2021S051248060530,48060530,446
48060531,2021S051248060531,48060531,376
48060532,2021S051248060532,48060532,751
48060533,2021S051248060533,48060533,586
48060534,2021S051248060534,48060534,338
