efficiency_gap,mean_median,declination,seats_at_50_50,ucp_seats,n_districts,ucp_vote_share,step,burst,burst_seed
0.004368939075773741,-0.03182742174576425,0.03165150311944599,0.4482758620689655,54,87,0.5740427639062994,9,153,630487793
0.001923709977045628,-0.012946386375787378,0.03641788178498252,0.45977011494252873,54,87,0.5740427639062994,9,154,932688237
-0.008870298942138978,-0.012078800174775806,0.05521983287307677,0.45977011494252873,53,87,0.5740427639062996,9,155,1421454890
0.004368939075773677,-0.017181889766822334,0.03168113588484271,0.4482758620689655,54,87,0.5740427639062994,9,156,271185813
0.003914724194930266,-0.01662896709979944,0.0330795682096456,0.47126436781609193,54,87,0.5740427639062996,9,157,1196217437
0.002702502898204928,-0.012682578748255402,0.03245716143776965,0.45977011494252873,54,87,0.5740427639062995,9,158,1084512517
0.003869632773607047,-0.012575915438673757,0.03363519858060507,0.45977011494252873,54,87,0.5740427639062994,9,159,1683408584
-3.2640592411237164e-05,-0.00904061676473511,0.03614010784642465,0.4482758620689655,54,87,0.5740427639062995,9,160,2139123293
0.004368939075773742,-0.017116481568779096,0.03162021565942056,0.4482758620689655,54,87,0.5740427639062996,9,161,1426602463
0.017276217029268452,-0.009031850170207245,0.006754761093228613,0.45977011494252873,55,87,0.5740427639062996,9,162,878721193
0.013525993806322535,-0.013287002176142315,0.01141116899439673,0.4482758620689655,55,87,0.5740427639062994,9,163,872709139
0.011753029082509966,-0.012309482274774797,0.009320112361415011,0.45977011494252873,55,87,0.5740427639062995,9,164,897559571
0.015060454697730019,-0.016962524611249585,0.00940674385241233,0.45977011494252873,55,87,0.5740427639062994,9,165,1748095464
0.00380108085482241,-0.013166279434268402,0.034680115342842835,0.45977011494252873,54,87,0.5740427639062995,9,166,689805532
0.00436893907577371,-0.01260558456185401,0.03326140834492296,0.45977011494252873,54,87,0.5740427639062995,9,167,358571614
0.004368939075773742,-0.012557035610287093,0.033013163908287756,0.45977011494252873,54,87,0.5740427639062995,9,168,717885406
0.012729838161698558,-0.009119390858147502,0.012545570350331816,0.45977011494252873,55,87,0.5740427639062994,9,169,48773805
0.01851379832270246,-0.012300563451460689,0.006615631646151678,0.45977011494252873,55,87,0.5740427639062994,9,170,227939460
0.002986004488579716,-0.012668902363648593,0.03452578573974097,0.45977011494252873,54,87,0.5740427639062995,9,171,193376308
0.004782750651679739,-0.01259052151539386,0.03464820050003514,0.45977011494252873,54,87,0.5740427639062996,9,172,1656896191
0.0009582952379369186,-0.015561090577362768,0.03425264275077574,0.45977011494252873,54,87,0.5740427639062994,9,173,1551254892
0.019125055587269235,-0.012500325873347595,0.009609823610483412,0.45977011494252873,55,87,0.5740427639062995,9,174,1496303881
0.003650482252329832,-0.03095957053057774,0.0346562614163137,0.4482758620689655,54,87,0.5740427639062995,9,175,991873798
0.005678265854294506,-0.01196269781884618,0.0305253626364781,0.42528735632183906,54,87,0.5740427639062996,9,176,1539871429
0.005255903876370888,-0.01628912710978747,0.03326458371351009,0.4482758620689655,54,87,0.5740427639062995,9,177,346328507
0.004174850180316224,-0.012617457258722986,0.034091662342305304,0.4482758620689655,54,87,0.5740427639062995,9,178,1934070332
0.026492156316953067,-0.012448342908322307,-0.016802696283335895,0.45977011494252873,56,87,0.5740427639062995,9,179,1075985460
0.013850272027346809,-0.012729377110896167,0.01005201345926688,0.45977011494252873,55,87,0.5740427639062995,9,180,2014450023
0.01761936696763122,-0.012437928789599484,0.009090849276475901,0.45977011494252873,55,87,0.5740427639062994,9,181,327087749
-0.009472823466922535,-0.012105173876749586,0.05489225784225482,0.45977011494252873,53,87,0.5740427639062994,9,182,1068008205
0.01721168008186606,-0.01898141484116478,0.012915702195336455,0.4482758620689655,55,87,0.5740427639062996,9,183,1495336618
