map,X,Y,s_X,m_Y,losing_party_X,losing_party_Y,winner_X,winner_Y,chain_signal,coupled
majority,Lacombe-Clearwater,Drumheller-Stettler,0.2414203633728454,0.7010137016820764,NDP,NDP,UCP,UCP,False,False
majority,Drumheller-Stettler,Lloydminster-Wainwright,0.3504511529464186,0.6197130843433094,NDP,NDP,UCP,UCP,False,False
majority,Lloydminster-Wainwright,Drumheller-Stettler,0.30979470690081623,0.7010137016820764,NDP,NDP,UCP,UCP,False,False
majority,Drumheller-Stettler,Medicine Hat-Brooks,0.3504511529464186,0.4170923797360579,NDP,NDP,UCP,UCP,False,False
majority,Medicine Hat-Brooks,Drumheller-Stettler,0.20849297573435505,0.7010137016820764,NDP,NDP,UCP,UCP,False,False
majority,Drumheller-Stettler,Mountain View-Kneehill,0.3504511529464186,0.600280935867609,NDP,NDP,UCP,UCP,False,False
majority,Mountain View-Kneehill,Drumheller-Stettler,0.30011851981914756,0.7010137016820764,NDP,NDP,UCP,UCP,False,False
majority,Drumheller-Stettler,Sylvan Lake-Innisfail,0.3504511529464186,0.48381254244962646,NDP,NDP,UCP,UCP,False,False
majority,Sylvan Lake-Innisfail,Drumheller-Stettler,0.24188363142404345,0.7010137016820764,NDP,NDP,UCP,UCP,False,False
majority,Drumheller-Stettler,Wetaskiwin-Ponoka-Maskwacis,0.3504511529464186,0.4159722644607992,NDP,NDP,UCP,UCP,False,False
majority,Wetaskiwin-Ponoka-Maskwacis,Drumheller-Stettler,0.20795572045496016,0.7010137016820764,NDP,NDP,UCP,UCP,False,False
majority,Edmonton-Beaumont,Edmonton-Ellerslie,0.09589574854965797,0.2527677299134057,NDP,UCP,UCP,NDP,False,True
majority,Edmonton-Ellerslie,Edmonton-Beaumont,0.1263290584237641,0.19187808468265652,UCP,NDP,NDP,UCP,False,True
majority,Edmonton-Beaumont,Edmonton-Meadows,0.09589574854965797,0.2665171640503709,NDP,UCP,UCP,NDP,False,True
majority,Edmonton-Meadows,Edmonton-Beaumont,0.13322983152205164,0.19187808468265652,UCP,NDP,NDP,UCP,False,True
majority,Edmonton-Beaumont,Edmonton-South,0.09589574854965797,0.19773486033047374,NDP,UCP,UCP,NDP,False,True
majority,Edmonton-South,Edmonton-Beaumont,0.09884630013100622,0.19187808468265652,UCP,NDP,NDP,UCP,False,True
majority,Edmonton-Beaumont,Leduc-Devon,0.09589574854965797,0.19187808468265652,NDP,NDP,UCP,UCP,False,False
majority,Leduc-Devon,Edmonton-Beaumont,0.09589574854965797,0.19187808468265652,NDP,NDP,UCP,UCP,False,False
majority,Edmonton-Beaumont,Strathcona-Sherwood Park,0.09589574854965797,0.08698208615891184,NDP,NDP,UCP,UCP,False,False
majority,Strathcona-Sherwood Park,Edmonton-Beaumont,0.04347144369095684,0.19187808468265652,NDP,NDP,UCP,UCP,False,False
majority,Edmonton-Beverly-Clareview,Edmonton-Decore,0.09922535211267605,0.12351922410807066,UCP,UCP,NDP,NDP,False,False
majority,Edmonton-Decore,Edmonton-Beverly-Clareview,0.06172497402147558,0.19859154929577466,UCP,UCP,NDP,NDP,False,False
