perturbation_idx,majority_eg_pct,minority_eg_pct,asymmetry_pp,majority_mm_pp,minority_mm_pp,majority_declination,minority_declination,majority_seats_at_50_ndp,minority_seats_at_50_ndp,majority_ndp_seats,minority_ndp_seats,majority_conservation_pass,minority_conservation_pass,majority_coverage_frac,minority_coverage_frac
132,-2.188826445171549,0.9788805337823228,3.167706978953872,-1.3839942160521368,-2.6900100188213596,-0.04194828227098102,-0.019869327755848043,49,47,40,35,True,True,0.9152558441045515,0.8952529257251244
133,-2.7994437649929376,0.8493540526195849,3.648797817612522,-1.1192253488346626,-1.843235829250428,-0.04520256856246243,-0.023562701861807138,49,45,40,35,True,True,0.9158355787707575,0.8953242273708918
134,-1.951059197342293,2.079074214475208,4.030133411817501,-1.8235431226386156,-1.8824381806719637,-0.04342590750589592,-0.008176187564874794,49,45,40,34,True,True,0.9155231588919921,0.8954430156014146
135,-5.368445830903433,0.44524363136658734,5.81368946227002,-1.2742994689473264,-1.2167063886760143,-0.05522207992988318,-0.035061537016197276,49,44,41,36,True,True,0.9155214584424874,0.8954375534988245
136,-5.645481359012456,1.998823362568732,7.644304721581189,-1.509553471109537,-1.6714094086432651,-0.04348569194125198,-0.011840235768209927,49,45,40,34,True,True,0.9155750322805356,0.8953314700666538
137,-5.477396954256548,0.5222952111306861,5.999692165387235,-1.978068972431557,-2.01689185891214,-0.05643236030718788,-0.020178179373952925,48,45,41,35,True,True,0.9155484213308173,0.8955238290713466
138,-5.565069373609439,0.9313462620681202,6.496415635677559,-1.1945715434017845,-2.2539999427391653,-0.05433389433200005,-0.034445779395784255,49,47,41,36,True,True,0.9155524430660295,0.8951355083312078
139,-2.2201798201432843,2.1281604967526166,4.3483403168959,-1.4449000182991611,-1.2781347911402396,-0.02973459667312834,-0.022856347138054116,49,44,39,35,True,True,0.9156502240823552,0.8954194982887078
140,-5.280244355523883,2.3447915386520406,7.625035894175925,-1.4133316572199794,-1.6134047960760567,-0.044254323861254295,0.0022237624381236313,49,45,40,33,True,True,0.9155522159392383,0.8950494705306404
141,-5.3468194155124396,1.2533647549439408,6.60018417045638,-1.5681693440411704,-2.349049676118936,-0.04313916464727218,-0.01988295967742277,49,47,40,35,True,True,0.9157593203117703,0.8948370014797407
142,-5.233416639393552,2.4816298286498983,7.71504646804345,-1.7056634680634453,-1.9598970401397575,-0.043485943460931445,-0.006658420674760672,49,48,40,34,True,True,0.9155691293075869,0.8955099505078399
143,-2.39341933193556,2.7998958931671853,5.1933152251027455,-1.2867560569271963,-2.0155503067606997,-0.04463007684132834,-0.014307382455825624,49,45,40,34,True,True,0.9154045570049687,0.895151375617638
144,-5.357076098127513,2.324456883673716,7.6815329818012295,-1.0932116659577995,-1.46270873846161,-0.05483970339947464,-0.010777169625348705,50,44,41,34,True,True,0.915442490402624,0.8951163613994402
145,-2.269701595203398,0.36600841031926246,2.6357100055226605,-1.3856948831712346,-1.9883934273161652,-0.030835849682291222,-0.03767298919739785,49,45,39,36,True,True,0.9154461454215622,0.8952873794666005
146,-5.74499053677072,0.8907311808515773,6.635721717622298,-1.3274619466203341,-2.460388430292304,-0.056938906398361855,-0.03454060396229116,49,47,41,36,True,True,0.9155022774184839,0.8953044003282565
147,-2.220419326434914,0.30634435024183254,2.5267636766767465,-1.74896316875211,-1.3353824817746052,-0.044264442784571666,-0.0353454706508507,49,43,40,36,True,True,0.9154751318398799,0.8954277131463506
148,-2.953989823091395,0.4609996642934345,3.414989487384829,-1.6883412663568909,-1.8608769634605837,-0.044514461948640484,-0.03734498327113466,48,45,40,36,True,True,0.9153400700722374,0.8951807688499525
149,-2.4390165359345395,0.8542718933204754,3.2932884292550146,-1.5228241021229494,-1.8929960247807742,-0.04484626159754336,-0.009760236282594802,48,45,40,34,True,True,0.915213440658706,0.8952616266605407
150,-5.020912802972338,1.979388605767174,7.000301408739512,-1.8012308611931205,-2.02140825070235,-0.054227947137835235,0.00447403758592453,49,46,41,33,True,True,0.915260312997576,0.8954023511059425
151,-5.373802943509753,2.347710092773336,7.72151303628309,-1.750063679831465,-2.3154563872193448,-0.04168019914543354,-0.009391155919333339,49,45,40,34,True,True,0.9152954188623361,0.8951841626553375
152,-2.0880229325714468,2.07021006123451,4.158232993805957,-1.4409321015204646,-1.5283868498069675,-0.04428316856119288,0.0021095526788811308,50,43,40,33,True,True,0.9156451090871056,0.8953948477042086
153,-5.478273949133882,0.4532360297173266,5.931509978851208,-1.5538527069406172,-1.8438300882980985,-0.05607477838230339,-0.03516899623422722,49,45,41,36,True,True,0.915298189459053,0.8951187963861186
154,-2.544388460574407,0.5312970701008434,3.0756855306752504,-1.261556720534096,-1.554573817579663,-0.04341231854998183,-0.033506466486180685,49,45,40,36,True,True,0.9155430119920309,0.8950160281236033
155,-2.3705068626130843,0.6199135273507604,2.9904203899638446,-1.1541885325438206,-1.5012260385291465,-0.032313643402691244,-0.0326659667097692,49,45,39,36,True,True,0.9154452316004198,0.8952386762194141
156,-2.684222410068809,0.913849203333548,3.5980716134023565,-1.4129140427466047,-1.542771382902175,-0.04468013935447185,-0.03469770001623891,49,46,40,36,True,True,0.9155486513292379,0.8950457510259372
157,-2.14106023967231,1.0809690597992572,3.2220292994715667,-1.8316723878257057,-1.4930756991531735,-0.04561772454480371,-0.01890995060441525,49,45,40,35,True,True,0.9154427485142459,0.8947405776737333
158,-2.658420541174437,1.6794900708089417,4.337910611983379,-1.7591649575330992,-1.8391295955583309,-0.03275787059968989,-0.013019166166573356,49,46,39,34,True,True,0.915661003966926,0.8951777704900628
159,-2.2122114261829213,0.4963765457366832,2.7085879719196044,-1.7090729687517736,-1.4992449828946375,-0.04414029602999942,-0.03326244136231495,49,45,40,36,True,True,0.9159222158481565,0.8952851525972454
160,-5.51390754261276,0.6584662835983217,6.172373826211081,-1.5255829245468422,-0.7639074902153375,-0.05631340043089931,-0.010516627005933152,49,44,41,34,True,True,0.9151421514385182,0.8950575212580347
161,-5.418203067173595,-0.6947554249304903,4.723447642243104,-1.780352372782057,-1.569376327471872,-0.055697945046075906,-0.045577305675757955,48,45,41,37,True,True,0.9152824153841141,0.895211522765593
162,-5.476541027363561,0.29666985114571576,5.7732108785092775,-1.48207708824587,-1.2960269584422313,-0.043365618215522275,-0.037069847528902286,49,42,40,36,True,True,0.9152663375264477,0.8950839491987627
163,-5.542505911553135,1.0707234409569655,6.613229352510102,-1.569780286224648,-1.672694414475756,-0.05736377812781072,-0.021859743364327267,49,46,41,35,True,True,0.9155293900592828,0.8953447221161637
164,-2.515145537896142,0.8257465060224014,3.340892043918543,-1.3252899597690493,-1.2571531466898211,-0.04346966773709115,-0.019571165872822226,49,43,40,35,True,True,0.9153671246083408,0.8954303625300943
165,-2.658190065934742,0.14559984560252012,2.8037899115372618,-1.7637616505941256,-1.4094621316481037,-0.045425324679769806,-0.036595847242452434,49,44,40,36,True,True,0.9155480895081214,0.8953898666233449
166,-2.298009789863615,2.0524193766929817,4.350429166556596,-1.4335339163556948,-1.662622157674376,-0.030101817799671318,-0.022295943031409395,49,45,39,35,True,True,0.915129105013968,0.8953961347791712
167,-0.8004438526640527,0.20648273179018684,1.0069265844542394,-1.9817911612667827,-1.7497782906921944,-0.031583748732871064,-0.027797672722068654,49,46,39,35,True,True,0.9158115818689158,0.895355383334197
168,-4.889599689450671,0.5152312593547211,5.404830948805392,-1.4693980195729095,-1.542801009830319,-0.054356035862819695,-0.03441545391085491,49,45,41,36,True,True,0.9151019625521427,0.8952960511005835
169,-1.93728691152572,0.9479860256014491,2.8852729371271693,-1.8291267572893788,-2.26474295635517,-0.029955608424373562,-0.032351581345650936,50,48,39,36,True,True,0.9153556955456031,0.8954332395155397
170,-5.429221887418533,0.823141038599615,6.252362926018148,-1.7345834771913482,-1.8739338035745512,-0.044119654718894036,-0.020360130204091945,49,46,40,35,True,True,0.9154055736770116,0.8954192347333221
171,-2.442124750779517,1.9962426790650163,4.438367429844534,-1.7702601825105746,-1.954181693334034,-0.043364073481358394,-0.011269395992684665,49,45,40,34,True,True,0.9156944527990645,0.8954378021523568
172,-5.132848586499572,0.3767321372360247,5.5095807237355965,-1.656370425217818,-1.3864854859087616,-0.04377795623549308,-0.011657757109931907,50,44,40,34,True,True,0.9156449506039681,0.8953019073068768
173,-5.62355929162425,0.3285027122375011,5.952062003861751,-1.453684807668304,-1.822941392960853,-0.05555811216688449,-0.02488946902301378,48,46,41,35,True,True,0.9155371090658714,0.8951406997398984
174,-2.560912917303021,0.3278922775170468,2.888805194820068,-1.3982634263155325,-1.5627550126348089,-0.04383745370298676,-0.036867579227450875,49,45,40,36,True,True,0.9151389388848382,0.8952519712645278
175,-2.1387768463604253,2.0266601223247185,4.165436968685143,-1.6596345437456417,-1.855377762462912,-0.04517642319855768,-0.014606637839707986,49,45,40,34,True,True,0.9155497515541136,0.8952775546454114
176,-1.5659886434284158,2.035734268415227,3.6017229118436425,-2.049066046027942,-1.5559509330993704,-0.03400718248186949,-0.019632595474012724,49,45,39,35,True,True,0.9154261290992844,0.8955133468540448
177,-5.375889793623333,-0.03246854624857259,5.343421247374761,-1.5232775457218073,-2.1012197359261906,-0.042991561920355296,-0.03260016255821409,49,46,40,36,True,True,0.9156325536142983,0.8953433459429242
178,-2.471865821959121,1.0122104239156513,3.4840762458747725,-1.3966409828742032,-2.272676812015723,-0.04310669241237887,-0.024953484344390865,49,48,40,35,True,True,0.9158935573129883,0.8953422390822449
179,-1.0914401041827044,0.4484124483524281,1.5398525525351325,-2.1653638128295905,-1.585034558039633,-0.018459097861108758,-0.03664739514367514,48,45,38,36,True,True,0.9152700932416871,0.8950197335194773
180,-2.6492941200037894,2.2212060618240197,4.8705001818278095,-1.4962279373534282,-2.1838120309775944,-0.04326407647949617,0.004875130570522911,50,46,40,33,True,True,0.9156256024140386,0.8948639833990527
181,-5.415389612609637,2.2349231831347316,7.650312795744369,-1.342048893384068,-1.7445854351805679,-0.05717504995420623,-0.008046690324669717,49,47,41,34,True,True,0.9153910750731603,0.894868085082593
182,-1.3385663814130566,1.8767930967967152,3.215359478209772,-1.6340206139155822,-2.1953441129691442,-0.03203787433660091,-0.02500248921278267,49,46,39,35,True,True,0.9156881883905562,0.8952145908178932
183,-2.304749123614627,0.5124668987627157,2.817216022377343,-1.1954291415487261,-1.823773161959652,-0.040372948286483676,-0.035790536639028765,48,46,40,36,True,True,0.9156461391253597,0.8953805365457773
184,-2.085209910449402,0.5073997409212984,2.5926096513707004,-1.3408629116792414,-1.5176343425160665,-0.0425656546717502,-0.020782809103342063,49,46,40,35,True,True,0.915389815643844,0.8954406121944553
185,-2.6148343809360854,0.49096096928307326,3.1057953502191586,-1.258116388412528,-1.408680442261534,-0.044467191524047094,-0.012367111282151167,49,44,40,34,True,True,0.915328627223043,0.8954195109155687
186,-2.1942764821647978,0.7081056019700774,2.9023820841348753,-1.730853614031097,-1.4497899655442237,-0.030842216301019982,-0.021466337302454168,49,45,39,35,True,True,0.9154547619125644,0.8947194439008196
187,-2.4625962059072117,2.3453467495536398,4.8079429554608515,-1.4459473314172133,-2.082137869850337,-0.03078295956181063,-0.019998612339471488,49,47,39,35,True,True,0.9154934961408429,0.8951562725876788
188,-5.581773181711914,2.096830653326552,7.678603835038467,-1.523567955401517,-2.0248176629801,-0.05540610064514045,-0.008783797054824419,49,45,41,34,True,True,0.9154785864539757,0.8954034522376414
189,-2.2874172144234746,0.40518623735824555,2.6926034517817206,-1.8694393552069588,-1.6138392940415414,-0.04449418026287184,-0.02269862885304513,50,45,40,35,True,True,0.9155276183723479,0.8941162858508916
190,-2.3901949032017873,1.760612109434503,4.15080701263629,-1.8688524178663568,-1.4090095963458338,-0.03311736375291339,-0.01064806883013135,49,44,39,34,True,True,0.9154642202286398,0.8954727591407764
191,-1.8628593979958825,1.8071408997964655,3.670000297792348,-2.1156205116446114,-1.6928894611360823,-0.04400167623489847,-0.0101150135337191,49,46,40,34,True,True,0.9155026578389603,0.8954821979878544
192,-2.259837382570358,0.8047678530759156,3.0646052356462734,-1.7406821084008262,-1.5901399937279348,-0.03288244880793981,-0.02345144728610602,49,45,39,35,True,True,0.9156089667144192,0.8953044353379671
193,-2.5216496388153957,0.2952897188476451,2.816939357663041,-1.3205094636141002,-1.0967856084479644,-0.04333471913111197,-0.03512557977962917,49,44,40,36,True,True,0.9155473177707888,0.8952307934787573
194,-2.2105099085769653,0.7085688455730323,2.9190787541499974,-2.0401662816664503,-1.3182128176556562,-0.04218003983493535,-0.020383889080262535,50,44,40,35,True,True,0.9157975600699089,0.8950939365432795
195,-1.989504343875702,2.439459368600384,4.428963712476087,-1.633425982025255,-1.9078647776105795,-0.04351509915243123,-0.009736535960071478,49,46,40,34,True,True,0.9157079330960627,0.8953287671627023
196,-5.54133506441168,0.6644873128933837,6.205822377305063,-1.590744546546985,-2.540630837996627,-0.05579985384172178,-0.02489108203275707,49,46,41,35,True,True,0.9151509915226449,0.894621511566876
197,-2.314067163694952,0.47167409178189673,2.785741255476849,-1.643077705555701,-1.5214467816918043,-0.043219252629947,-0.034856127538058224,49,45,40,36,True,True,0.9155648830251701,0.8954284941860403
198,-2.4457545807303545,2.174757709016959,4.620512289747314,-1.2160677112775908,-2.043078136754156,-0.0439456651760903,-0.018663052769814722,48,47,40,35,True,True,0.9155653768149309,0.895129133480656
199,-2.5107060018611986,0.588600809358462,3.0993068112196607,-1.5843641489356908,-1.3127028622348047,-0.042906911181596265,-0.02294768169949335,49,44,40,35,True,True,0.9157772357174403,0.8951216533483615
