OBJECTID,VA_NUMBER,parent_ed_2019,va_ndp,va_ucp,va_other,ed_2026_maj,ed_2026_min
2846,025,Calgary-Lougheed,85.0,126.0,9.0,Calgary-Lougheed,Calgary-Lougheed
2847,032,Calgary-Beddington,80.0,95.66666666666667,9.333333333333334,Calgary-Beddington,Calgary-Beddington
2848,027,Calgary-Edgemont,97.0,88.75,4.0,Calgary-Edgemont,Calgary-Edgemont
2849,020,Calgary-Fish Creek,121.33333333333333,160.5,8.0,Calgary-Fish Creek,Calgary-Fish Creek
2850,009,Fort McMurray-Lac La Biche,37.22222222222222,122.22222222222223,4.111111111111111,Fort McMurray-Lac La Biche,Fort McMurray-Lac La Biche
2851,003,Calgary-Elbow,104.25,83.5,13.25,Calgary-Glenmore-Tsuut'ina,Calgary-West-Tsuut'ina
2852,048,Airdrie-Cochrane,25.666666666666668,144.66666666666666,3.0,Cochrane-Springbank,Olds-Three Hills-Didsbury
2853,034,Calgary-Currie,124.5,103.5,10.166666666666666,Calgary-Currie,Calgary-Currie
2854,043,Leduc-Beaumont,113.25,138.25,6.0,Leduc-Devon,Leduc
2855,026,Athabasca-Barrhead-Westlock,56.166666666666664,148.0,0.0,Barrhead-Westlock-Athabasca,Barrhead-Westlock-Athabasca
2856,045,Edmonton-Mill Woods,115.75,87.75,0.0,Edmonton-Ellerslie,Edmonton-Ellerslie
2857,008,Edmonton-City Centre,45.8,20.3,2.4,Edmonton-City Centre,Edmonton-City Centre
2858,039,Calgary-Klein,87.0,107.83333333333333,6.166666666666667,Calgary-Klein,Calgary-East
2859,049,Grande Prairie-Wapiti,48.4,149.8,4.8,Grande Prairie-Wapiti,Grande Prairie-Wapiti
2860,046,Morinville-St. Albert,122.0,98.66666666666667,3.6666666666666665,St. Albert-Sturgeon,St Albert-Sturgeon
2861,037,Calgary-Beddington,84.33333333333333,81.66666666666667,9.666666666666666,Calgary-Beddington,Calgary-Beddington
2862,004,Banff-Kananaskis,79.5,296.0,13.0,Okotoks-Diamond Valley,Canmore-Kananaskis
2863,012,Leduc-Beaumont,84.28571428571429,115.85714285714286,5.714285714285714,Edmonton-Beaumont,Edmonton-Beaumont
2864,013,Leduc-Beaumont,84.28571428571429,115.85714285714286,5.714285714285714,Edmonton-Beaumont,Edmonton-Beaumont
2865,016,Edmonton-South,84.33333333333333,70.33333333333333,2.6666666666666665,Edmonton-Ellerslie,Edmonton-Ellerslie
2866,039,Calgary-Bow,115.5,154.5,7.0,Calgary-Bow,Calgary-Bow-Springbank
2867,029,Drumheller-Stettler,15.0,201.0,10.0,Drumheller-Stettler,Drumheller-Stettler
2868,037,Airdrie-Cochrane,75.85714285714286,111.85714285714286,5.285714285714286,Cochrane-Springbank,Calgary-Nolan Hill-Cochrane
2869,017,Edmonton-Meadows,176.25,100.25,4.5,Edmonton-Mill Woods,Edmonton-Mill Woods
2870,031,Edmonton-Castle Downs,99.0,87.5,8.0,Edmonton-Castle Downs,Edmonton-Castledowns
2871,032,Rimbey-Rocky Mountain House-Sundre,21.9,129.2,26.8,Lacombe-Clearwater,Rocky Mountain House-Banff Park
2872,003,Highwood,27.571428571428573,78.28571428571429,3.857142857142857,Okotoks-Diamond Valley,Canmore-Kananaskis
2873,015,Edmonton-West Henday,161.2,151.6,6.0,Edmonton-West Henday,Edmonton-Spruce Grove
2874,020,Chestermere-Strathmore,49.6,149.8,6.6,High River-Vulcan-Siksika,Chestermere-Strathmore
2875,032,Cypress-Medicine Hat,95.8,165.8,4.0,Medicine Hat-Cypress,Medicine Hat-Cypress
2876,074,Airdrie-Cochrane,66.11111111111111,96.44444444444444,5.111111111111111,Airdrie-West,Calgary-Airdrie
2877,065,Fort Saskatchewan-Vegreville,78.0,112.0,6.8,Fort Saskatchewan-Vegreville,Fort Saskatchewan-Vegreville
2878,002,Calgary-Acadia,100.33333333333333,96.0,7.0,Calgary-Acadia,Calgary-Acadia
2879,047,Edmonton-Gold Bar,122.6,43.2,7.4,Edmonton-Gold Bar,Edmonton-Gold Bar
2880,028,Edmonton-North West,98.8,69.6,3.2,Edmonton-North West,Edmonton-North West
2881,065,Grande Prairie-Wapiti,15.0,178.0,9.0,Grande Prairie-Wapiti,Grande Prairie-Wapiti
2882,005,Taber-Warner,16.333333333333332,83.0,9.333333333333334,Taber-Cardston,Lethbridge-Cardston
2883,004,Taber-Warner,16.333333333333332,83.0,9.333333333333334,Taber-Cardston,Lethbridge-Cardston
2884,057,West Yellowhead,27.0,170.0,0.0,West Yellowhead,Lac Ste Anne-Parkland
2885,022,Edmonton-Meadows,146.25,99.0,4.0,Edmonton-Mill Woods,Edmonton-Mill Woods
2886,009,Lacombe-Ponoka,56.57142857142857,118.14285714285714,20.0,Wetaskiwin-Ponoka-Maskwacis,Wetaskiwin-Ponoka-Maskwacis
2887,033,Vermilion-Lloydminster-Wainwright,30.357142857142858,157.71428571428572,13.357142857142858,Lloydminster-Wainwright,Lloydminster-Wainwright
2888,062,Airdrie-Cochrane,69.14285714285714,114.85714285714286,8.0,Airdrie-West,Calgary-Foothills-Airdrie West
2889,021,Calgary-West,111.25,139.75,4.25,Calgary-West-Elbow Valley,Calgary-West-Tsuut'ina
2890,022,Edmonton-Beverly-Clareview,77.66666666666667,45.166666666666664,5.833333333333333,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview
2891,048,Edmonton-South,71.14285714285714,55.714285714285715,2.5714285714285716,Edmonton-Windermere,Edmonton-Windermere
2892,033,Calgary-Acadia,100.25,119.25,8.5,Calgary-Acadia,Calgary-Acadia
2893,031,Calgary-Buffalo,53.666666666666664,35.166666666666664,1.3333333333333333,Calgary-Confluence,Calgary-Buffalo
2894,040,Calgary-Shaw,107.66666666666667,184.33333333333334,2.8333333333333335,Calgary-Shaw,Calgary-South
2895,014,Calgary-East,41.625,60.5,7.0,Calgary-Confluence,Calgary-East
2896,027,Calgary-Elbow,95.2,75.2,13.0,Calgary-Elbow,Calgary-Elbow
2897,045,Drumheller-Stettler,6.0,161.0,2.0,Drumheller-Stettler,Drumheller-Stettler
2898,025,Calgary-North,95.66666666666667,109.33333333333333,0.0,Calgary-North,Calgary-North
2899,052,Spruce Grove-Stony Plain,71.5,114.0,5.833333333333333,Stony Plain-Drayton Valley,Stony Plain-Drayton Valley
2900,051,Spruce Grove-Stony Plain,71.5,114.0,5.833333333333333,Stony Plain-Drayton Valley,Stony Plain-Drayton Valley
2901,015,Strathcona-Sherwood Park,96.6,188.8,7.6,Strathcona-Sherwood Park,Sherwood Park-Strathcona
2902,004,Chestermere-Strathmore,55.285714285714285,159.14285714285714,9.571428571428571,Chestermere-Strathmore,Chestermere-Strathmore
2903,068,Airdrie-Cochrane,59.625,100.0,3.875,Airdrie-West,Calgary-Foothills-Airdrie West
2904,051,Taber-Warner,7.0,156.33333333333334,10.0,Taber-Cardston,Lethbridge-Taber-Warner
2905,032,Calgary-Elbow,106.66666666666667,102.16666666666667,7.833333333333333,Calgary-Elbow,Calgary-Elbow
2906,005,Calgary-Shaw,91.0,112.2,2.6,Calgary-Lougheed,Calgary-Lougheed
2907,025,Grande Prairie,74.0,127.66666666666667,7.666666666666667,Grande Prairie,Grande Prairie
2908,041,Calgary-Currie,113.4,101.8,13.0,Calgary-Currie,Calgary-Currie
2909,045,Morinville-St. Albert,160.0,101.33333333333333,6.666666666666667,St. Albert,St Albert
2910,013,Spruce Grove-Stony Plain,112.625,147.125,6.25,Spruce Grove,Edmonton-Spruce Grove
2911,004,Lacombe-Ponoka,28.6,203.6,19.6,Wetaskiwin-Ponoka-Maskwacis,Wetaskiwin-Ponoka-Maskwacis
2912,001,Drayton Valley-Devon,27.0,205.0,14.0,Leduc-Devon,Leduc
2913,001,Cypress-Medicine Hat,136.4,135.0,7.6,Medicine Hat-Cypress,Medicine Hat-Cypress
2914,046,Lac Ste. Anne-Parkland,56.57142857142857,128.85714285714286,6.428571428571429,Spruce Grove,Lac Ste Anne-Parkland
2915,053,Calgary-Fish Creek,98.0,149.33333333333334,6.0,Calgary-Fish Creek,Calgary-Fish Creek
2916,031,Fort McMurray-Wood Buffalo,24.6,116.46666666666667,19.533333333333335,Fort McMurray-Wood Buffalo,Fort McMurray-Wood Buffalo
2917,019,Vermilion-Lloydminster-Wainwright,33.857142857142854,151.85714285714286,14.571428571428571,Lloydminster-Wainwright,Lloydminster-Wainwright
2918,048,St. Albert,110.6,93.0,3.4,St. Albert,St Albert
2919,045,Calgary-East,59.0,57.666666666666664,6.833333333333333,Calgary-East,Calgary-East
2920,011,Calgary-Shaw,120.6,153.4,4.2,Calgary-Lougheed,Calgary-Fish Creek
2921,051,Edmonton-City Centre,105.5,31.333333333333332,5.666666666666667,Edmonton-City Centre,Edmonton-City Centre
2922,057,Edmonton-Manning,117.33333333333333,139.33333333333334,7.0,Edmonton-Manning,Edmonton-Manning
2923,015,Leduc-Beaumont,88.2,115.8,5.6,Edmonton-Beaumont,Edmonton-Beaumont
2924,030,Edmonton-Decore,102.8,85.0,14.4,Edmonton-Decore,Edmonton-Decore
2925,049,Calgary-Glenmore,129.66666666666666,125.0,4.333333333333333,Calgary-Glenmore-Tsuut'ina,Calgary-Glenmore
2926,031,Airdrie-East,55.75,89.375,3.375,Airdrie-West,Airdrie-East
2927,013,Edmonton-City Centre,45.8,20.3,2.4,Edmonton-City Centre,Edmonton-City Centre
2928,059,Rimbey-Rocky Mountain House-Sundre,15.125,138.0,36.875,Lacombe-Clearwater,Rocky Mountain House-Banff Park
2929,051,Edmonton-Gold Bar,174.75,67.5,9.0,Edmonton-Gold Bar,Edmonton-Gold Bar
2930,052,Airdrie-East,95.16666666666667,151.83333333333334,4.666666666666667,Airdrie-East,Airdrie-East
2931,065,Highwood,56.40909090909091,125.81818181818181,4.954545454545454,Okotoks-Diamond Valley,Highwood
2932,011,Edmonton-Manning,96.75,72.5,5.5,Edmonton-Manning,Edmonton-Manning
2933,030,Edmonton-McClung,70.6,50.8,6.0,Edmonton-McClung,Edmonton-McClung
2934,010,Grande Prairie,45.666666666666664,153.16666666666666,7.166666666666667,Grande Prairie,Grande Prairie
2935,049,Spruce Grove-Stony Plain,59.25,116.75,5.0,Stony Plain-Drayton Valley,Stony Plain-Drayton Valley
2936,029,Maskwacis-Wetaskiwin,49.0,129.5,10.166666666666666,Wetaskiwin-Ponoka-Maskwacis,Wetaskiwin-Ponoka-Maskwacis
2937,018,Calgary-North East,83.33333333333333,101.33333333333333,0.0,Calgary-Nose Creek,Calgary-Airdrie
2938,015,Calgary-North East,83.33333333333333,101.33333333333333,0.0,Calgary-Nose Creek,Calgary-Airdrie
2939,003,St. Albert,129.8,104.0,3.0,St. Albert,St Albert
2940,005,Airdrie-East,45.714285714285715,100.28571428571429,2.5714285714285716,Airdrie-East,Airdrie-East
2941,022,Edmonton-South West,100.66666666666667,79.5,3.8333333333333335,Edmonton-Enoch,Edmonton-Enoch-Devon
2942,019,Calgary-Peigan,80.8,134.0,30.0,Calgary-McKenzie,Calgary-Peigan-Chestermere
2943,010,Edmonton-South West,93.8,70.8,4.2,Edmonton-Enoch,Edmonton-Enoch-Devon
2944,036,Innisfail-Sylvan Lake,38.25,159.25,6.0,Sylvan Lake-Innisfail,Red Deer-Sylvan Lake
2945,043,Spruce Grove-Stony Plain,58.666666666666664,100.33333333333333,2.6666666666666665,Stony Plain-Drayton Valley,Stony Plain-Drayton Valley
2946,014,Lac Ste. Anne-Parkland,58.666666666666664,141.66666666666666,9.666666666666666,Stony Plain-Drayton Valley,Stony Plain-Drayton Valley
2947,027,Edmonton-Ellerslie,122.4,68.8,2.2,Edmonton-Ellerslie,Edmonton-Ellerslie
2948,049,Calgary-Currie,125.2,121.0,15.2,Calgary-Currie,Calgary-Currie
2949,052,Innisfail-Sylvan Lake,37.3,128.9,5.25,Sylvan Lake-Innisfail,Red Deer-Sylvan Lake
2950,018,Edmonton-Meadows,176.25,100.25,4.5,Edmonton-Mill Woods,Edmonton-Mill Woods
2951,016,Edmonton-Strathcona,158.0,46.75,4.25,Edmonton-Strathcona,Edmonton-Strathcona
2952,058,Cardston-Siksika,4.5,108.5,40.5,Taber-Cardston,Lethbridge-Cardston
2953,022,Edmonton-Mill Woods,171.5,87.5,0.0,Edmonton-Mill Woods,Edmonton-Mill Woods
2954,010,Calgary-Edgemont,95.25,70.0,7.75,Calgary-Edgemont,Calgary-Varsity
2955,040,Calgary-Mountain View,121.25,65.75,5.0,Calgary-Klein,Calgary-Klein
2956,037,Cypress-Medicine Hat,105.66666666666667,184.33333333333334,5.0,Medicine Hat-Cypress,Medicine Hat-Cypress
2957,031,Edmonton-Glenora,145.5,54.25,8.25,Edmonton-Glenora-Riverview,Edmonton-Glenora-Riverview
2958,005,Calgary-Hays,76.4,146.6,5.0,Calgary-McKenzie,Calgary-South
2959,024,Calgary-Peigan,110.6,125.0,9.0,Calgary-McKenzie,Calgary-Peigan-Chestermere
2960,063,Lac Ste. Anne-Parkland,85.0,220.5,6.0,St. Albert-Sturgeon,Lac Ste Anne-Parkland
2961,075,Edmonton-South West,59.22222222222222,50.111111111111114,1.5555555555555556,Edmonton-Windermere,Edmonton-Windermere
2962,038,West Yellowhead,31.692307692307693,139.69230769230768,0.0,West Yellowhead,West Yellowhead
2963,021,Lac Ste. Anne-Parkland,61.0,5.0,1.0,Barrhead-Westlock-Athabasca,Lac Ste Anne-Parkland
2964,008,Calgary-North East,104.5,123.125,0.0,Calgary-Nose Creek,Calgary-Beddington
2965,050,West Yellowhead,17.333333333333332,146.0,0.0,West Yellowhead,West Yellowhead
2966,076,Airdrie-Cochrane,66.11111111111111,96.44444444444444,5.111111111111111,Airdrie-West,Calgary-Airdrie
2967,034,Edmonton-Whitemud,122.25,82.75,8.0,Edmonton-Whitemud,Edmonton-Whitemud
2968,054,Chestermere-Strathmore,52.4,100.2,2.2,Chestermere-Strathmore,Calgary-Peigan-Chestermere
2969,005,Calgary-North West,79.33333333333333,87.5,12.166666666666666,Calgary-North West,Calgary-North West-Bearspaw
2970,054,Airdrie-East,95.16666666666667,151.83333333333334,4.666666666666667,Airdrie-East,Airdrie-East
2971,050,Edmonton-City Centre,91.875,29.625,3.875,Edmonton-City Centre,Edmonton-City Centre
2972,033,West Yellowhead,29.923076923076923,133.07692307692307,0.0,West Yellowhead,West Yellowhead
2973,005,Leduc-Beaumont,113.16666666666667,131.0,5.0,Edmonton-Beaumont,Edmonton-Beaumont
2974,033,Edmonton-Strathcona,195.75,69.5,9.0,Edmonton-Strathcona,Edmonton-Strathcona
2975,032,Calgary-Glenmore,104.16666666666667,124.5,6.833333333333333,Calgary-Glenmore-Tsuut'ina,Calgary-Glenmore
2976,046,Calgary-Elbow,104.0,115.4,13.0,Calgary-Elbow,Calgary-Elbow
2977,042,Banff-Kananaskis,95.33333333333333,42.666666666666664,5.0,Canmore-Banff,Canmore-Kananaskis
2978,046,Cypress-Medicine Hat,49.75,183.5,4.0,Medicine Hat-Cypress,Medicine Hat-Cypress
2979,025,Calgary-Currie,124.83333333333333,95.5,11.666666666666666,Calgary-Currie,Calgary-Currie
2980,005,Calgary-Klein,144.33333333333334,125.33333333333333,6.666666666666667,Calgary-Klein,Calgary-Klein
2981,043,Red Deer-South,111.33333333333333,169.0,5.666666666666667,Red Deer-South,Red Deer-Innisfail
2982,017,Edmonton-McClung,124.5,89.83333333333333,7.5,Edmonton-McClung,Edmonton-McClung
2983,014,Camrose,62.666666666666664,94.66666666666667,17.0,Camrose,Camrose
2984,029,Rimbey-Rocky Mountain House-Sundre,21.9,129.2,26.8,Lacombe-Clearwater,Rocky Mountain House-Banff Park
2985,025,Airdrie-East,53.7,103.0,5.4,Airdrie-East,Airdrie-East
2986,033,Calgary-Elbow,106.66666666666667,102.16666666666667,7.833333333333333,Calgary-Elbow,Calgary-Elbow
2987,006,St. Albert,129.8,104.0,3.0,St. Albert,St Albert
2988,009,Fort McMurray-Wood Buffalo,38.75,121.0,19.0,Fort McMurray-Wood Buffalo,Fort McMurray-Wood Buffalo
2989,028,Calgary-Bow,98.66666666666667,141.33333333333334,3.0,Calgary-Bow,Calgary-Bow-Springbank
2990,039,Lethbridge-East,69.75,85.0,5.0,Lethbridge-East,Lethbridge-Taber-Warner
2991,038,Lethbridge-East,69.75,85.0,5.0,Lethbridge-East,Lethbridge-Taber-Warner
2992,036,Lethbridge-East,71.0,71.25,3.0,Lethbridge-East,Lethbridge-Little Bow
2993,009,Calgary-North East,83.33333333333333,101.33333333333333,0.0,Calgary-Nose Creek,Calgary-Airdrie
2994,027,Calgary-Buffalo,66.2,47.0,1.6,Calgary-Buffalo,Calgary-Buffalo
2995,032,Edmonton-West Henday,111.0,107.0,7.0,Edmonton-West Henday,Edmonton-West Henday
2996,018,Livingstone-Macleod,40.77777777777778,118.16666666666667,10.38888888888889,High River-Vulcan-Siksika,Highwood
2997,012,Airdrie-Cochrane,76.28571428571429,118.14285714285714,7.571428571428571,Cochrane-Springbank,Calgary-Nolan Hill-Cochrane
2998,051,Lac Ste. Anne-Parkland,34.0,79.2,6.4,Spruce Grove,Edmonton-Spruce Grove
2999,052,Lac Ste. Anne-Parkland,34.0,79.2,6.4,Spruce Grove,Edmonton-Spruce Grove
3000,053,Rimbey-Rocky Mountain House-Sundre,15.125,138.0,36.875,Lacombe-Clearwater,Rocky Mountain House-Banff Park
3001,059,West Yellowhead,16.0,137.0,0.0,West Yellowhead,West Yellowhead
3002,036,Calgary-Currie,124.5,103.5,10.166666666666666,Calgary-Currie,Calgary-Elbow
3003,010,Calgary-North East,83.33333333333333,101.33333333333333,0.0,Calgary-Nose Creek,Calgary-Airdrie
3004,036,Calgary-Falconridge,96.83333333333333,52.5,3.8333333333333335,Calgary-Falconridge-Conrich,Calgary-Falconridge
3005,048,Edmonton-Gold Bar,93.6,40.2,3.6,Edmonton-Gold Bar,Edmonton-Gold Bar
3006,026,Calgary-North West,94.28571428571429,89.71428571428571,10.571428571428571,Calgary-North West,Calgary-North West-Bearspaw
3007,012,Banff-Kananaskis,54.0,163.2,3.0,Calgary-West-Elbow Valley,Calgary-West-Tsuut'ina
3008,043,Highwood,51.1578947368421,115.84210526315789,4.368421052631579,Okotoks-Diamond Valley,Highwood
3009,035,Athabasca-Barrhead-Westlock,65.5,149.5,0.0,Barrhead-Westlock-Athabasca,Barrhead-Westlock-Athabasca
3010,010,Edmonton-Ellerslie,125.2,90.8,3.6,Edmonton-Ellerslie,Edmonton-Ellerslie
3011,067,Airdrie-Cochrane,59.625,100.0,3.875,Airdrie-West,Calgary-Foothills-Airdrie West
3012,010,Calgary-Beddington,105.33333333333333,116.0,7.166666666666667,Calgary-Beddington,Calgary-Beddington
3013,034,Edmonton-Highlands-Norwood,145.75,56.5,5.5,Edmonton-Highlands-Norwood,Edmonton-Highlands-Norwood
3014,034,Edmonton-City Centre,79.44444444444444,26.77777777777778,3.6666666666666665,Edmonton-City Centre,Edmonton-City Centre
3015,032,Calgary-Cross,80.6,72.4,5.2,Calgary-Cross,Calgary-Cross
3016,052,Calgary-Foothills,67.14285714285714,71.42857142857143,1.5714285714285714,Calgary-Symons Valley,Calgary-Nolan Hill-Cochrane
3017,017,Calgary-South East,84.2,120.2,2.6,Calgary-McKenzie,Calgary-South
3018,015,Calgary-South East,84.2,120.2,2.6,Calgary-McKenzie,Calgary-South
3019,024,Edmonton-Ellerslie,122.4,68.8,2.2,Edmonton-Ellerslie,Edmonton-Ellerslie
3020,046,Brooks-Medicine Hat,77.42857142857143,121.14285714285714,8.285714285714286,Medicine Hat-Brooks,Medicine Hat-Brooks
3021,019,Leduc-Beaumont,85.5,122.5,3.75,Edmonton-Beaumont,Edmonton-Beaumont
3022,072,Calgary-Mountain View,117.5,98.5,7.5,Calgary-Mountain View,Calgary-Mountainview
3023,012,Calgary-Lougheed,85.8,117.0,6.8,Calgary-Lougheed,Calgary-Lougheed
3024,003,Chestermere-Strathmore,57.833333333333336,113.66666666666667,4.333333333333333,Airdrie-East,Calgary-Cross
3025,013,Calgary-Falconridge,76.33333333333333,58.666666666666664,6.666666666666667,Calgary-Cross,Calgary-Falconridge
3026,043,Calgary-Foothills,112.2,121.0,2.2,Calgary-North,Calgary-Foothills-Airdrie West
3027,033,Morinville-St. Albert,128.0,190.5,11.5,St. Albert-Sturgeon,St Albert-Sturgeon
3028,018,Edmonton-Beverly-Clareview,86.4,65.4,9.0,Edmonton-Decore,Edmonton-Decore
3029,010,Drumheller-Stettler,34.42857142857143,147.57142857142858,6.571428571428571,Drumheller-Stettler,Drumheller-Stettler
3030,015,Cardston-Siksika,19.0,198.0,13.0,High River-Vulcan-Siksika,Lethbridge-Little Bow
3031,032,Athabasca-Barrhead-Westlock,65.5,149.5,0.0,Barrhead-Westlock-Athabasca,Barrhead-Westlock-Athabasca
3032,014,Calgary-Edgemont,96.5,96.25,9.25,Calgary-Edgemont,Calgary-Varsity
3033,013,Bonnyville-Cold Lake-St. Paul,27.615384615384617,144.15384615384616,0.0,Cold Lake-Bonnyville-St. Paul,Cold Lake-Bonnyville-St. Paul
3034,025,Edmonton-Beverly-Clareview,77.66666666666667,45.166666666666664,5.833333333333333,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview
3035,023,Edmonton-Beverly-Clareview,77.66666666666667,45.166666666666664,5.833333333333333,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview
3036,036,Edmonton-Strathcona,157.0,49.75,4.75,Edmonton-Strathcona,Edmonton-Strathcona
3037,038,Calgary-Peigan,87.25,101.75,8.75,Calgary-Confluence,Calgary-Peigan-Chestermere
3038,057,Edmonton-South West,67.28571428571429,67.57142857142857,1.0,Edmonton-Windermere,Edmonton-Windermere
3039,061,Calgary-Buffalo,64.0,62.333333333333336,5.0,Calgary-Buffalo,Calgary-Buffalo
3040,046,Calgary-North West,72.66666666666667,88.77777777777777,8.11111111111111,Calgary-North West,Calgary-North West-Bearspaw
3041,034,Drumheller-Stettler,17.0,191.0,3.0,Drumheller-Stettler,Drumheller-Stettler
3042,018,Edmonton-Glenora,138.5,101.75,7.75,Edmonton-West Henday,Edmonton-West Henday
3043,019,Edmonton-Glenora,138.5,101.75,7.75,Edmonton-West Henday,Edmonton-West Henday
3044,014,Edmonton-Decore,98.0,78.0,11.333333333333334,Edmonton-Decore,Edmonton-Decore
3045,031,Calgary-North,116.71428571428571,122.42857142857143,0.0,Calgary-North,Calgary-North
3046,039,Lac Ste. Anne-Parkland,47.0,132.5,14.0,Barrhead-Westlock-Athabasca,Lac Ste Anne-Parkland
3047,009,Edmonton-Gold Bar,160.8,91.4,7.8,Edmonton-Gold Bar,Edmonton-Gold Bar
3048,004,Leduc-Beaumont,84.28571428571429,115.85714285714286,5.714285714285714,Edmonton-Beaumont,Edmonton-Beaumont
3049,015,Athabasca-Barrhead-Westlock,52.0,273.0,0.0,Barrhead-Westlock-Athabasca,Barrhead-Westlock-Athabasca
3050,015,Lac Ste. Anne-Parkland,58.666666666666664,141.66666666666666,9.666666666666666,Stony Plain-Drayton Valley,Stony Plain-Drayton Valley
3051,049,Livingstone-Macleod,30.125,113.125,8.0,Livingstone-Macleod,Lethbridge-Fort Macleod-Crowsnest Pass
3052,020,Red Deer-South,111.5,119.0,10.5,Red Deer-South,Red Deer-Sylvan Lake
3053,019,Red Deer-South,111.5,119.0,10.5,Red Deer-South,Red Deer-Sylvan Lake
3054,028,Sherwood Park,114.25,130.5,15.25,Sherwood Park,Sherwood Park
3055,046,Taber-Warner,20.125,108.125,12.75,Taber-Cardston,Lethbridge-Taber-Warner
3056,054,Vermilion-Lloydminster-Wainwright,18.0,134.0,18.75,Lloydminster-Wainwright,Lloydminster-Wainwright
3057,042,Edmonton-South West,106.66666666666667,98.0,3.6666666666666665,Edmonton-Whitemud,Edmonton-Whitemud
3058,027,Calgary-Lougheed,100.4,123.8,10.0,Calgary-Lougheed,Calgary-Lougheed
3059,019,Calgary-South East,84.2,120.2,2.6,Calgary-McKenzie,Calgary-South
3060,024,Edmonton-Meadows,120.16666666666667,65.5,2.8333333333333335,Edmonton-Mill Woods,Edmonton-Mill Woods
3061,035,Calgary-North East,88.0,63.5,0.0,Calgary-North East,Calgary-North East
3062,041,Edmonton-Beverly-Clareview,101.8,88.0,7.8,Edmonton-Beverly-Clareview,Edmonton-Beverly-Clareview
3063,022,Vermilion-Lloydminster-Wainwright,30.357142857142858,157.71428571428572,13.357142857142858,Lloydminster-Wainwright,Lloydminster-Wainwright
3064,038,Calgary-North East,88.0,63.5,0.0,Calgary-North East,Calgary-North East
3065,026,Innisfail-Sylvan Lake,42.0,215.0,8.0,Sylvan Lake-Innisfail,Red Deer-Innisfail
