csd_anchoring,chain
0.18008236615499812,0
0.17947761194029851,0
0.17625231910946196,0
0.17638321574452284,0
0.17664559315730755,0
0.17754569190600522,0
0.17787742899850523,0
0.17761922643634998,0
0.18021730985387785,0
0.18110821866865007,0
0.18020022246941045,0
0.18154872174879585,0
0.1814142910033321,0
0.18134715025906736,0
0.18087855297157623,0
0.17991938438988642,0
0.17998533724340177,0
0.1796560556165386,0
0.18058608058608058,0
0.1797957695113056,0
0.17959927140255008,0
0.1793379410694798,0
0.1781021897810219,0
0.17902813299232737,0
0.17935578330893118,0
0.17929015733626052,0
0.17902813299232737,0
0.17857142857142858,0
0.17944061024337088,0
0.17997831586555837,0
0.17997831586555837,0
0.18017366136034732,0
0.17965367965367965,0
0.17994207096307024,0
0.18000724375226368,0
0.17974683544303796,0
0.1795241528478731,0
0.17981186685962372,0
0.1795520231213873,0
0.17950581395348839,0
0.18043478260869567,0
0.18102508178844057,0
0.18128867855842737,0
0.18181818181818182,0
0.18095585552717985,0
0.181021897810219,0
0.18095238095238095,0
0.1802919708029197,0
0.1799561082662765,0
0.1799561082662765,0
0.1794965341116381,0
0.17969320672023376,0
0.17969320672023376,0
0.17880553532410778,0
0.17972181551976574,0
0.17841569767441862,0
0.18038785217709477,0
0.18118594436310395,0
0.1812522885389967,0
0.17977941176470588,0
0.17971334068357223,0
0.17954378219278883,0
0.1787030213706706,0
0.17886178861788618,0
0.17886178861788618,0
0.18041237113402062,0
0.18041237113402062,0
0.17863720073664824,0
0.1775735294117647,0
0.1759970728137578,0
0.1741840850751742,0
0.17394495412844035,0
0.17394495412844035,0
0.17394495412844035,0
0.17484323127997048,0
0.17452135493372606,0
0.17368999633565407,0
0.17362637362637362,0
0.17305585980284777,0
0.17375366568914957,0
0.17388114453411593,0
0.17394495412844035,0
0.1751101321585903,0
0.17543214417065098,0
0.1748533724340176,0
0.17549668874172186,0
0.17588495575221239,0
0.1762749445676275,0
0.17733627667402502,0
0.17720588235294119,0
0.17707567964731816,0
0.1768158473954512,0
0.1763843050971764,0
0.17752562225475843,0
0.17720131530873218,0
0.17709476765459203,0
0.17670682730923695,0
0.1762130609266691,0
0.17525399129172714,0
0.1753176043557169,0
0.17693981145757795,0
0.17598269022719076,0
0.17591925018024512,0
0.17591925018024512,0
0.17581227436823105,0
0.1758757674250632,0
0.17664023071377072,0
0.17487328023171614,0
0.17666184971098267,0
0.1769815418023887,0
0.17647058823529413,0
0.17505391804457224,0
0.1756854256854257,0
0.17604617604617603,0
0.1736613603473227,0
0.17312567910177473,0
0.1727634914885911,0
0.17195385724585435,0
0.17189189189189188,0
0.17045864933188876,0
0.1702127659574468,0
0.1700900900900901,0
0.17145938173975558,0
0.17139777218828603,0
0.17033561891014073,0
0.16996759092545913,0
0.1697841726618705,0
0.16990640748740102,0
0.16996759092545913,0
0.169601149838304,0
0.16905958363244794,0
0.16940671908506075,0
0.16892857142857143,0
0.16964924838940587,0
0.1705649514213746,0
0.1712230215827338,0
0.1712230215827338,0
0.17068779258192293,0
0.17075812274368232,0
0.17045045045045046,0
0.1719768283852281,0
0.1719768283852281,0
0.1719768283852281,0
0.17227651103872602,0
0.17312567910177473,0
0.17308384310903202,0
0.17289719626168223,0
0.17330462863293863,0
0.1737410071942446,0
0.1731803513804231,0
0.17324246771879484,0
0.1725870111230714,0
0.1725870111230714,0
0.17364620938628159,0
0.17585585585585586,0
0.17585585585585586,0
0.17674755523361102,0
0.17474674384949349,0
0.17898550724637682,0
0.17879116901918204,0
0.17824663514005093,0
0.17779390420899854,0
0.17824663514005093,0
