ed_2019,sheet_num,poll_letter,poll_name,ballot_type,ndp_votes,ucp_votes,other_votes,valid_votes,voting_areas,lat,lon,ed_2026_majority,ed_2026_minority
Red Deer-North,78,,"Deer Park Village, Timberstone Mews, Villa Marie",Mobile,61,88,14,163,,,,,
Red Deer-North,78,,"Pines Lodge, Michener Extendicare, Central Alberta Women's Emergency Shelter",Mobile,28,47,9,84,,,,,
Red Deer-North,78,,"Safe Harbour, Points West Living, Kentwood Place",Mobile,19,46,17,82,,,,,
Red Deer-North,78,,Returning Office,Special Ballot,154,206,4,364,,,,,
Red Deer-North,78,,Centralized,Special Ballot,73,55,4,132,,,,,
Red Deer-South,79,A,Westpark Middle School,Election Day,318,443,21,782,"002,003,004,009",,,,
Red Deer-South,79,B,Bower Kin Place,Election Day,312,401,23,736,"010,011,012",,,,
Red Deer-South,79,C,G.W. Smith School,Election Day,223,238,21,482,"019,020",,,,
Red Deer-South,79,D,École La Prairie,Election Day,71,152,5,228,013,,,,
Red Deer-South,79,E,Westpark Elementary School,Election Day,331,464,25,820,"001,005,006,008",,,,
Red Deer-South,79,F,Red Deer Museum & Art Gallery,Election Day,233,249,28,510,"007,014,015",,,,
Red Deer-South,79,G,Joseph Welsh School,Election Day,418,585,35,1038,"037,038,039,040",,,,
Red Deer-South,79,H,Mountview School,Election Day,311,439,19,769,"016,017,018",,,,
Red Deer-South,79,I,St. Thomas Aquinas School,Election Day,383,528,20,931,"034,035,036",,,,
Red Deer-South,79,J,Deer Park Alliance Church,Election Day,334,507,17,858,"041,042,043",,,,
Red Deer-South,79,K,Holy Family School,Election Day,467,689,28,1184,"044,045,046,047",,,,
Red Deer-South,79,L,Mattie McCullough School,Election Day,487,690,32,1209,"048,049,050,051",,,,
Red Deer-South,79,M,St. Francis of Assisi School,Election Day,495,837,27,1359,"052,053,054,055,056",,,,
Red Deer-South,79,N,St. Elizabeth Seton School,Election Day,548,874,40,1462,"028,029,030,031,032,033",,,,
Red Deer-South,79,O,Don Campbell School,Election Day,345,597,15,957,"022,023,024,025",,,,
Red Deer-South,79,P,Living Stones Church,Election Day,389,684,13,1086,"021,026,027,057,058",,,,
Red Deer-South,79,,Knox Presbyterian Church,Advance,1031,774,26,1831,,,,,
Red Deer-South,79,,Westerner Park,Advance,1894,2541,77,4512,,,,,
Red Deer-South,79,,Vote Anywhere (Out of ED),Advance,852,1167,66,2085,,,,,
Red Deer-South,79,,"Atria Victoria Park, Harmony Care Home",Mobile,13,37,1,51,,,,,
Red Deer-South,79,,"Bethany Collegeside, Collegeside Gardens, West Park Lodge",Mobile,35,27,6,68,,,,,
Red Deer-South,79,,"Crimson Villas, Parkvale Lodge",Mobile,30,41,3,74,,,,,
Red Deer-South,79,,Red Deer Regional Hospital,Mobile,40,67,17,124,,,,,
Red Deer-South,79,,"Revera Aspen Ridge, Revera Inglewood",Mobile,40,69,7,116,,,,,
Red Deer-South,79,,Returning Office,Special Ballot,268,295,5,568,,,,,
Red Deer-South,79,,Centralized,Special Ballot,108,74,3,185,,,,,
Rimbey-Rocky Mountain House-Sundre,80,A,Sundre Community Centre,Election Day,247,1156,305,1708,"060,061,062,063,064,065,066,067,068,069",,,,
Rimbey-Rocky Mountain House-Sundre,80,B,Caroline School,Election Day,121,1104,295,1520,"052,053,054,055,056,057,058,059",,,,
Rimbey-Rocky Mountain House-Sundre,80,C,Nordegg Community Hall,Election Day,28,63,7,98,"001,002",,,,
Rimbey-Rocky Mountain House-Sundre,80,D,O'Chiese Community Centre,Election Day,17,4,1,22,"005,006",,,,
Rimbey-Rocky Mountain House-Sundre,80,E,Sunchild Administration Bldg,Election Day,23,3,3,29,004,,,,
Rimbey-Rocky Mountain House-Sundre,80,F,Lou Soppitt Community Centre,Election Day,219,1292,268,1779,"003,027,028,029,030,031,032,033,034,035",,,,
Rimbey-Rocky Mountain House-Sundre,80,G,Buck Lake Community Hall,Election Day,83,553,70,706,"007,008,009,010,011,012",,,,
Rimbey-Rocky Mountain House-Sundre,80,H,Winfield Agriplex,Election Day,71,352,61,484,"013,014,015",,,,
Rimbey-Rocky Mountain House-Sundre,80,I,Peter Lougheed Community Centre,Election Day,207,1153,447,1807,"016,017,018,019,020,021,022",,,,
Rimbey-Rocky Mountain House-Sundre,80,J,Blindman Valley Ag. Centre,Election Day,137,770,208,1115,"023,024,025,026",,,,
Rimbey-Rocky Mountain House-Sundre,80,K,Rocky Mountain House Elementary School,Election Day,117,919,191,1227,"036,037,038,039,040,049,050,051",,,,
Rimbey-Rocky Mountain House-Sundre,80,L,Water Valley Community Hall,Election Day,160,537,79,776,"070,071",,,,
Rimbey-Rocky Mountain House-Sundre,80,M,Eckville Community Centre,Election Day,158,1136,452,1746,"041,042,043,044,045,046,047,048",,,,
Rimbey-Rocky Mountain House-Sundre,80,,Quality Inn & Suites,Advance,268,1150,314,1732,,,,,
Rimbey-Rocky Mountain House-Sundre,80,,Sundre Community Centre,Advance,367,1305,271,1943,,,,,
Rimbey-Rocky Mountain House-Sundre,80,,Walking Eagle Motor Inn,Advance,538,2673,493,3704,,,,,
Rimbey-Rocky Mountain House-Sundre,80,,Vote Anywhere (Out of ED),Advance,248,985,189,1422,,,,,
Rimbey-Rocky Mountain House-Sundre,80,,"Bentley LTC, Eckville Manor House",Mobile,5,20,7,32,,,,,
Rimbey-Rocky Mountain House-Sundre,80,,"Park Avenue at Creekside, Westview Lodge, Good Samaritan Society Clearwater Centre",Mobile,12,64,8,84,,,,,
Rimbey-Rocky Mountain House-Sundre,80,,"Rimbey Valley View Manor, Rimbey Hospital & CC, West Pine Lodge Senior Citizen",Mobile,9,54,13,76,,,,,
Rimbey-Rocky Mountain House-Sundre,80,,"Sundre Hospital, Sundre Supportive Living",Mobile,9,37,8,54,,,,,
Rimbey-Rocky Mountain House-Sundre,80,,Returning Office,Special Ballot,34,155,24,213,,,,,
Rimbey-Rocky Mountain House-Sundre,80,,Centralized,Special Ballot,40,86,13,139,,,,,
Sherwood Park,81,A,Pine Street School,Election Day,406,448,68,922,"009,011,019",,,,
Sherwood Park,81,B,Salisbury Composite School,Election Day,307,270,43,620,"012,013,025",,,,
Sherwood Park,81,C,Westboro School,Election Day,426,370,71,867,"002,003,004",,,,
Sherwood Park,81,D,Woodbridge Farms School,Election Day,474,396,52,922,"005,006,007",,,,
Sherwood Park,81,E,Sherwood Heights School,Election Day,309,308,47,664,"001,008,010",,,,
Sherwood Park,81,F,Bethel Lutheran Church,Election Day,610,575,78,1263,"018,043,045,046",,,,
Sherwood Park,81,G,Clover Bar School,Election Day,515,501,111,1127,"014,015,016,017",,,,
Sherwood Park,81,H,St. Nicholas School,Election Day,246,194,26,466,"032,033",,,,
Sherwood Park,81,I,Archbishop Jordon School,Election Day,587,653,63,1303,"047,048,049,050,051",,,,
Sherwood Park,81,J,Holy Spirit School,Election Day,504,577,76,1157,"037,038,039,044",,,,
Sherwood Park,81,K,The Park Pentecostal Church,Election Day,467,466,57,990,"036,040,041,042",,,,
Sherwood Park,81,L,Glen Allan School,Election Day,343,344,47,734,"030,034,035",,,,
Sherwood Park,81,M,Wes Hosford School,Election Day,374,323,42,739,"026,029,031",,,,
Sherwood Park,81,N,Brentwood School,Election Day,378,419,55,852,"020,021,022",,,,
Sherwood Park,81,O,Bev Facey Community School,Election Day,457,522,61,1040,"023,024,027,028",,,,
Sherwood Park,81,,Sherwood Park Mall,Advance,4677,3283,413,8373,,,,,
Sherwood Park,81,,Vote Anywhere (Out of ED),Advance,1236,1203,119,2558,,,,,
Sherwood Park,81,,"Apple Blossom Manor, Bedford Village, Sherwood Care",Mobile,77,60,11,148,,,,,
Sherwood Park,81,,"Aster Gardens, Chartwell Emerald Hills Retirement Residence, Country Cottage",Mobile,98,83,12,193,,,,,
Sherwood Park,81,,"Clover Bar Lodge, Silver Birch Manor",Mobile,42,41,11,94,,,,,
Sherwood Park,81,,"Clover Bar Pioneer Court, Lakeside Legion Manor",Mobile,41,29,3,73,,,,,
Sherwood Park,81,,"Laurier House & Capital Care Strathcona, Silver Birch Haven, Silver Birch Lodge",Mobile,61,74,19,154,,,,,
Sherwood Park,81,,Returning Office,Special Ballot,335,242,25,602,,,,,
Sherwood Park,81,,Centralized,Special Ballot,138,66,8,212,,,,,
Spruce Grove-Stony Plain,82,A,P.E.R.C. Bldg,Election Day,237,467,20,724,"049,050,053,054",,,,
Spruce Grove-Stony Plain,82,B,Rehoboth Christian Ministries,Election Day,429,684,35,1148,"044,045,051,052,055,056",,,,
Spruce Grove-Stony Plain,82,C,Stony Plain Heritage Park Pavillion,Election Day,380,667,54,1101,"037,038,039,040,046,047,048",,,,
Spruce Grove-Stony Plain,82,D,Living Waters Christian Academy,Election Day,770,1114,48,1932,"001,002,003,004,005,024,025",,,,
Spruce Grove-Stony Plain,82,E,Lighthouse Pentecostal Church,Election Day,176,301,8,485,"041,042,043",,,,
Spruce Grove-Stony Plain,82,F,Grove Seniors Village,Election Day,95,143,8,246,023,,,,
Spruce Grove-Stony Plain,82,G,St. Andrews United Church,Election Day,504,691,24,1219,"006,007,008,009,010",,,,
Spruce Grove-Stony Plain,82,H,Spruce Grove Alliance Church,Election Day,901,1177,50,2128,"011,012,013,014,015,016,017,018",,,,
Spruce Grove-Stony Plain,82,I,Tri-Leisure Centre,Election Day,549,673,33,1255,"022,026,027,028,029,030",,,,
Spruce Grove-Stony Plain,82,J,Spruce Grove Christian Fellowship,Election Day,184,239,19,442,"033,035,036",,,,
Spruce Grove-Stony Plain,82,K,Pioneer Centre,Election Day,431,596,50,1077,"019,020,021,031,032,034",,,,
Spruce Grove-Stony Plain,82,,Elks Hall,Advance,824,865,26,1715,,,,,
Spruce Grove-Stony Plain,82,,"Heritage Park, Seniors Drop In",Advance,656,1296,65,2017,,,,,
Spruce Grove-Stony Plain,82,,P.E.R.C. Bldg,Advance,950,1454,60,2464,,,,,
Spruce Grove-Stony Plain,82,,Pioneer Centre,Advance,2495,3129,91,5715,,,,,
Spruce Grove-Stony Plain,82,,Vote Anywhere (Out of ED),Advance,242,373,14,629,,,,,
Spruce Grove-Stony Plain,82,,"Alberta Rose Manor, Diamond Jubilee Manor",Mobile,8,13,1,22,,,,,
Spruce Grove-Stony Plain,82,,"Copper Sky Lodge, Westview CC",Mobile,18,22,5,45,,,,,
Spruce Grove-Stony Plain,82,,"Folkstone Manor, Whispering Waters Lodge & Forest Ridge Place",Mobile,45,55,13,113,,,,,
Spruce Grove-Stony Plain,82,,"George Hennig Place, Stony Plain CC",Mobile,12,24,8,44,,,,,
Spruce Grove-Stony Plain,82,,"Spruce Grove Good Samaritan, St. Michael's Grove Manor",Mobile,20,29,3,52,,,,,
Spruce Grove-Stony Plain,82,,Returning Office,Special Ballot,207,269,9,485,,,,,
Spruce Grove-Stony Plain,82,,Centralized,Special Ballot,64,84,1,149,,,,,
St. Albert,83,A,École La Mission School,Election Day,649,520,15,1184,"002,003,004,005,006",,,,
St. Albert,83,B,Bertha Kennedy Catholic Community School,Election Day,449,342,20,811,"034,043,044",,,,
St. Albert,83,C,Victory Life Church,Election Day,458,333,20,811,"001,030,031,032",,,,
St. Albert,83,D,Sturgeon Heights School,Election Day,650,532,24,1206,"049,050,051,054",,,,
St. Albert,83,E,St. Albert Alliance Church,Election Day,735,649,17,1401,"037,038,039,040,053,055",,,,
St. Albert,83,F,J.J. Nearing Catholic Elementary School,Election Day,553,465,17,1035,"045,046,047,048,052",,,,
St. Albert,83,G,Salvation Army Church,Election Day,536,430,18,984,"035,036,041,042",,,,
St. Albert,83,H,Richard S. Fowler Catholic Junior High School,Election Day,347,236,15,598,"025,026,027",,,,
St. Albert,83,I,St. Albert Centre,Election Day,367,303,24,694,"015,016,028,033",,,,
St. Albert,83,J,The Church of Jesus Christ of Latter Day Saints,Election Day,634,500,25,1159,"017,018,019,020,021",,,,
St. Albert,83,K,St. Peter Evangelical Lutheran Church,Election Day,420,318,22,760,"022,023,024",,,,
St. Albert,83,L,Red Willow Place,Election Day,571,443,28,1042,"010,011,012,013",,,,
St. Albert,83,M,St. Albert United Church,Election Day,660,459,39,1158,"007,008,009,014,029",,,,
St. Albert,83,,St Albert Centre,Advance,5547,3227,121,8895,,,,,
St. Albert,83,,Vote Anywhere (Out of ED),Advance,1635,914,31,2580,,,,,
St. Albert,83,,Chartwell Retirement,Mobile,60,47,2,109,,,,,
St. Albert,83,,"Chateau Mission, North Ridge Lodge",Mobile,70,55,6,131,,,,,
St. Albert,83,,"Foyer Lacombe Covenant Care, Youville Home",Mobile,29,30,3,62,,,,,
St. Albert,83,,"Ironwood Estates, Revera River Ridge",Mobile,59,56,1,116,,,,,
St. Albert,83,,Returning Office,Special Ballot,452,277,5,734,,,,,
St. Albert,83,,Centralized,Special Ballot,140,64,2,206,,,,,
Strathcona-Sherwood Park,84,A,Colchester Hall,Election Day,222,411,24,657,"001,010",,,,
Strathcona-Sherwood Park,84,B,Strathcona Christian Academy,Election Day,489,513,27,1029,"014,027,028,029,030",,,,
Strathcona-Sherwood Park,84,C,Whitecroft Hall,Election Day,343,535,15,893,"011,012,013",,,,
Strathcona-Sherwood Park,84,D,Summerwood Village Retirement,Election Day,107,95,3,205,046,,,,
Strathcona-Sherwood Park,84,E,Lakeland Village Mobile Home Park,Election Day,154,165,16,335,"052,053",,,,
Strathcona-Sherwood Park,84,F,Davidson Creek School,Election Day,859,781,32,1672,"043,044,045,047,048,051",,,,
Strathcona-Sherwood Park,84,G,Good News Moravian Church,Election Day,366,344,18,728,"039,040,041",,,,
Strathcona-Sherwood Park,84,H,Heritage Hills School,Election Day,478,532,34,1044,"035,036,037,038",,,,
Strathcona-Sherwood Park,84,I,Heartland Alliance Church,Election Day,381,371,21,773,"042,049,050",,,,
Strathcona-Sherwood Park,84,J,Trinity Baptist Church,Election Day,188,342,12,542,"025,026",,,,
Strathcona-Sherwood Park,84,K,Ardrossan Rec Complex,Election Day,365,666,43,1074,"017,022,023,024",,,,
Strathcona-Sherwood Park,84,L,Uncas School,Election Day,528,1000,57,1585,"006,018,019,020,021",,,,
Strathcona-Sherwood Park,84,M,F.R. Haythorne School,Election Day,456,400,24,880,"031,032,033,034",,,,
Strathcona-Sherwood Park,84,N,Fultonvale School,Election Day,483,944,38,1465,"002,008,009,015,016",,,,
Strathcona-Sherwood Park,84,O,St. Luke School,Election Day,463,810,47,1320,"003,004,005,007",,,,
Strathcona-Sherwood Park,84,,Ardrossan Rec Complex,Advance,933,1221,51,2205,,,,,
Strathcona-Sherwood Park,84,,Sherwood Park Alliance Church,Advance,2207,2622,71,4900,,,,,
Strathcona-Sherwood Park,84,,Vote Anywhere (Out of ED),Advance,2322,1876,73,4271,,,,,
Strathcona-Sherwood Park,84,,Returning Office,Special Ballot,187,179,7,373,,,,,
Strathcona-Sherwood Park,84,,Centralized,Special Ballot,115,58,1,174,,,,,
Taber-Warner,85,A,Elks Hall,Election Day,49,249,28,326,"004,005,013",,,,
Taber-Warner,85,B,Raymond Ag Society,Election Day,176,844,120,1140,"006,007,008,009,010,011,012",,,,
Taber-Warner,85,C,Coaldale Mennonite Church,Election Day,427,1286,96,1809,"018,019,020,021,022,023,024,026,027,030,031",,,,
Taber-Warner,85,D,Coaldale Community Centre,Election Day,239,738,104,1081,"025,028,029,032,033,034",,,,
Taber-Warner,85,E,Barnwell Plus 55 Club,Election Day,34,390,43,467,"035,036",,,,
Taber-Warner,85,F,Taber Community Center,Election Day,161,865,102,1128,"040,041,042,043,044,045,046,047",,,,
Taber-Warner,85,G,Golden Age Club,Election Day,88,550,36,674,"054,055,056",,,,
Taber-Warner,85,H,Grassy Lake Community Hall,Election Day,21,469,30,520,"051,052,053",,,,
Taber-Warner,85,I,Taber Christian Reformed Church,Election Day,135,789,61,985,"037,038,039,048,049,050",,,,
Taber-Warner,85,J,Milk River Heritage Hall,Election Day,63,463,57,583,"001,002,003",,,,
Taber-Warner,85,K,Foremost Community Hall,Election Day,33,340,35,408,"014,015,016,017",,,,
Taber-Warner,85,,"Bow Island, Foremost, Milk River, Manyberries",Advance,95,498,50,643,,,,,
Taber-Warner,85,,Coaldale Community Centre,Advance,622,1682,144,2448,,,,,
Taber-Warner,85,,Raymond Senior Center,Advance,194,891,107,1192,,,,,
Taber-Warner,85,,Returning Office,Advance,261,1623,144,2028,,,,,
Taber-Warner,85,,Vote Anywhere (Out of ED),Advance,137,408,31,576,,,,,
Taber-Warner,85,,"Bow Island, Coaldale, Fresh Start, Linden View, Pleasant View, Sunny South, Green Acres",Mobile,16,76,23,115,,,,,
Taber-Warner,85,,"Clearview, Milk River, Prairie Ridge, Prairie Rose, Ridgeview Lodge, Raymond Health, Taber Health",Mobile,20,100,23,143,,,,,
Taber-Warner,85,,Returning Office,Special Ballot,20,84,9,113,,,,,
Taber-Warner,85,,Centralized,Special Ballot,26,34,3,63,,,,,
Vermilion-Lloydminster-Wainwright,86,A,Wainwright Communiplex,Election Day,322,741,131,1194,"008,009,010,011,012,013",,,,
Vermilion-Lloydminster-Wainwright,86,B,Royal Canadian Legion Br. 29,Election Day,82,452,49,583,"005,006,007,014,015",,,,
Vermilion-Lloydminster-Wainwright,86,C,New Horizons Seniors Centre,Election Day,35,466,41,542,"016,017",,,,
Vermilion-Lloydminster-Wainwright,86,D,Vermilion Regional Centre,Election Day,237,1063,102,1402,"018,019,046,047,048,049,050",,,,
Vermilion-Lloydminster-Wainwright,86,E,Clandonald Hall,Election Day,55,261,19,335,"051,052",,,,
Vermilion-Lloydminster-Wainwright,86,F,Kitscoty Community Hall,Election Day,96,749,71,916,"042,043,044,045",,,,
Vermilion-Lloydminster-Wainwright,86,G,Marwayne Community Hall,Election Day,72,536,75,683,"053,054,055,056",,,,
Vermilion-Lloydminster-Wainwright,86,H,Tulliby Lake Communiplex,Election Day,6,90,11,107,057,,,,
Vermilion-Lloydminster-Wainwright,86,I,Legacy Center,Election Day,227,831,114,1172,"034,035,036,039,040,041",,,,
Vermilion-Lloydminster-Wainwright,86,J,Servus Sports Centre,Election Day,425,2208,187,2820,"022,023,024,025,026,027,028,029,030,031,032,033,037,038",,,,
Vermilion-Lloydminster-Wainwright,86,K,Paradise Valley Hall,Election Day,37,307,37,381,"020,021",,,,
Vermilion-Lloydminster-Wainwright,86,L,Edgerton Ag. Hall,Election Day,44,320,33,397,"003,004",,,,
Vermilion-Lloydminster-Wainwright,86,M,Elks Hall,Election Day,49,290,22,361,"001,002",,,,
Vermilion-Lloydminster-Wainwright,86,,Legacy Center,Advance,530,2429,229,3188,,,,,
Vermilion-Lloydminster-Wainwright,86,,Vermilion Regional Centre,Advance,306,836,100,1242,,,,,
Vermilion-Lloydminster-Wainwright,86,,Wainwright Communiplex,Advance,367,1063,113,1543,,,,,
Vermilion-Lloydminster-Wainwright,86,,Vote Anywhere (Out of ED),Advance,46,128,15,189,,,,,
Vermilion-Lloydminster-Wainwright,86,,"Battle River Foundation, Points West Living, Wainwright Health Care",Mobile,25,93,20,138,,,,,
Vermilion-Lloydminster-Wainwright,86,,"Dr. Cook Extended CC, Hemstock, Lloydminster CC, Points West Lloydminster",Mobile,18,49,21,88,,,,,
Vermilion-Lloydminster-Wainwright,86,,"Islay Assisted Living, Pioneer Lodge, Vermilion Health Center, Vermilion Valley Lodge",Mobile,37,93,32,162,,,,,
Vermilion-Lloydminster-Wainwright,86,,Returning Office,Special Ballot,25,49,7,81,,,,,
Vermilion-Lloydminster-Wainwright,86,,Centralized,Special Ballot,34,43,3,80,,,,,
West Yellowhead,87,A,Jasper Activity Centre,Election Day,637,184,0,821,"007,008,009",,,,
West Yellowhead,87,B,Cadomin Legion,Election Day,4,18,0,22,010,,,,
West Yellowhead,87,C,Robb Multiplex,Election Day,15,66,0,81,011,,,,
West Yellowhead,87,D,Brule Hall,Election Day,22,47,0,69,006,,,,
West Yellowhead,87,E,Hinton Centre,Election Day,611,1431,0,2042,"005,012,013,014,015,016,017,018,019,020,021,022",,,,
West Yellowhead,87,F,Big Horn Golden Age Club,Election Day,132,416,0,548,"001,002,003,004",,,,
West Yellowhead,87,G,Edson Royal Canadian Legion,Election Day,389,1730,0,2119,"024,025,026,027,028,029,030,031,032,033,034,035,036",,,,
West Yellowhead,87,H,Marlboro Community Hall,Election Day,25,98,0,123,023,,,,
West Yellowhead,87,I,Peers Community Centre,Election Day,52,438,0,490,"049,050,051",,,,
West Yellowhead,87,J,Allan & Jean Millar Centre,Election Day,412,1816,0,2228,"037,038,039,040,041,042,043,044,045,046,047,048,060",,,,
West Yellowhead,87,K,Blue Ridge Community Hall,Election Day,38,248,0,286,061,,,,
West Yellowhead,87,L,Anselmo Community Hall,Election Day,16,137,0,153,059,,,,
West Yellowhead,87,M,MacKay Community Hall,Election Day,24,175,0,199,055,,,,
West Yellowhead,87,N,Carrot Creek Community Hall,Election Day,33,257,0,290,"053,054",,,,
West Yellowhead,87,O,Pinedale Hall,Election Day,34,234,0,268,052,,,,
West Yellowhead,87,P,Wildwood Hall,Election Day,81,510,0,591,"056,057,058",,,,
West Yellowhead,87,,Allan & Jean Millar Centre,Advance,506,2110,0,2616,,,,,
West Yellowhead,87,,Big Horn Golden Age Club,Advance,201,367,0,568,,,,,
West Yellowhead,87,,Dr. Duncan Murray Rec Centre,Advance,756,1168,0,1924,,,,,
West Yellowhead,87,,Edson Royal Canadian Legion,Advance,673,2290,0,2963,,,,,
West Yellowhead,87,,Jasper Activity Centre,Advance,732,172,0,904,,,,,
West Yellowhead,87,,Vote Anywhere (Out of ED),Advance,106,311,0,417,,,,,
West Yellowhead,87,,Alpine Summit Senior Lodge,Mobile,3,8,0,11,,,,,
West Yellowhead,87,,"Edson CC, Edson Health CC, Parkland Lodge",Mobile,25,38,0,63,,,,,
West Yellowhead,87,,"Grande Cache Community Health Complex, Whispering Pines Lodge",Mobile,8,3,0,11,,,,,
West Yellowhead,87,,"Hinton CC, Hinton Health CC, Pine Valley Lodge",Mobile,21,37,0,58,,,,,
