parent_ed_2019,VA_NUMBER,election_day_ndp,election_day_ucp,apportioned_advance_ndp,apportioned_advance_ucp,full_ndp,full_ucp,pct_advance_ndp
Calgary-Glenmore,48,129.66666666666666,125.0,122.8302617743096,119.65908462006753,252.49692844097626,244.65908462006752,48.65
Calgary-Lougheed,2,116.0,142.2,71.17031926090516,111.63201964682493,187.17031926090516,253.8320196468249,38.02
Calgary-Peigan,3,105.66666666666667,146.16666666666666,64.45002514272191,79.89210814328393,170.11669180938858,226.0587748099506,37.89
Lesser Slave Lake,36,21.375,13.75,8.271217919855923,17.001069338135974,29.64621791985592,30.751069338135974,27.9
Airdrie-East,44,69.2,139.4,62.325913541915455,102.74724942281667,131.52591354191546,242.14724942281669,47.39
Edmonton-Manning,22,134.25,95.25,80.62763736263736,43.75631868131868,214.87763736263736,139.00631868131867,37.52
Edmonton-South,60,70.25,55.0,39.96108804637318,23.311452295159018,110.21108804637318,78.31145229515901,36.26
Brooks-Medicine Hat,10,15.0,104.0,24.39047082041161,58.666854618926784,39.39047082041161,162.66685461892678,61.92
Edmonton-Gold Bar,50,122.6,43.2,104.16316905140437,32.290143084260734,226.76316905140436,75.49014308426074,45.93
Central Peace-Notley,44,64.0,207.0,31.21192963166575,109.61421110500274,95.21192963166575,316.6142111050027,32.78
Athabasca-Barrhead-Westlock,28,42.5,170.5,41.409498425006056,90.04458444390598,83.90949842500606,260.544584443906,49.35
Cypress-Medicine Hat,49,36.0,255.0,59.607396870554766,93.48513887849066,95.60739687055477,348.48513887849066,62.35
Edmonton-West Henday,20,181.5,120.5,64.70896075043198,41.126470830247676,246.20896075043197,161.62647083024768,26.28
Lethbridge-West,46,104.8,113.4,126.82577153166841,80.8278606020321,231.62577153166842,194.2278606020321,54.75
Fort McMurray-Wood Buffalo,4,38.75,121.0,23.277081563296512,72.07073067119795,62.02708156329651,193.07073067119796,37.53
Calgary-Currie,35,124.5,103.5,73.48246297739674,49.40296180826189,197.98246297739672,152.9029618082619,37.12
Calgary-Falconridge,18,69.6,65.0,63.51280505311513,39.72690209589434,133.11280505311512,104.72690209589433,47.71
Calgary-North West,17,74.66666666666667,77.0,88.94001704271795,87.50713200696529,163.60668370938464,164.5071320069653,54.36
Calgary-Bow,50,119.16666666666667,102.5,97.86534345203347,106.44288772134658,217.03201011870016,208.94288772134658,45.09
Edmonton-City Centre,29,90.0,23.2,92.17338257420325,24.479441936807547,182.17338257420323,47.67944193680755,50.6
Edmonton-City Centre,31,90.0,23.2,92.17338257420325,24.479441936807547,182.17338257420323,47.67944193680755,50.6
Athabasca-Barrhead-Westlock,37,65.5,149.5,41.798320006461516,90.8900734997173,107.29832000646152,240.3900734997173,38.96
Lac Ste. Anne-Parkland,12,59.0,147.0,28.463252359585333,59.9066996750735,87.46325235958534,206.9066996750735,32.54
Lac Ste. Anne-Parkland,49,56.57142857142857,128.85714285714286,25.62087487013992,53.92433854247255,82.1923034415685,182.78148139961542,31.17
Edmonton-South West,30,89.25,84.125,79.8452662844799,58.84320995347292,169.09526628447992,142.96820995347292,47.22
Maskwacis-Wetaskiwin,14,46.5,298.0,58.00421985441503,124.51281780778564,104.50421985441503,422.5128178077856,55.5
Morinville-St. Albert,27,60.0,137.0,61.31547390268276,67.29710200630333,121.31547390268275,204.29710200630333,50.54
Calgary-Cross,14,86.25,117.5,73.1078593194515,79.67877094972066,159.3578593194515,197.17877094972067,45.88
Calgary-Buffalo,4,93.42857142857143,52.285714285714285,89.71265289461023,44.80428032014928,183.14122432318166,97.08999460586357,48.99
Edmonton-Decore,25,86.2,77.0,53.9775040171398,40.47220139260846,140.1775040171398,117.47220139260847,38.51
Edmonton-Decore,26,86.2,77.0,53.9775040171398,40.47220139260846,140.1775040171398,117.47220139260847,38.51
Airdrie-Cochrane,5,88.66666666666667,120.66666666666667,75.22344322344323,112.82051282051283,163.8901098901099,233.4871794871795,45.9
Calgary-Foothills,29,108.33333333333333,108.33333333333333,111.51226840260392,103.59205474878985,219.84560173593724,211.92538808212316,50.72
Edmonton-Decore,28,102.8,85.0,62.113818960899835,46.572790573111945,164.91381896089985,131.57279057311194,37.66
Edmonton-Strathcona,5,124.33333333333333,24.0,62.203189718577,12.850617427321644,186.53652305191034,36.850617427321644,33.35
Grande Prairie-Wapiti,30,44.0,298.0,31.717070001624172,100.95582264089654,75.71707000162417,398.95582264089654,41.89
Morinville-St. Albert,34,128.0,190.5,99.13187024367745,108.80267507110462,227.13187024367744,299.3026750711046,43.65
Edmonton-Whitemud,32,117.66666666666667,87.5,149.45330459770116,82.13299209770116,267.11997126436785,169.63299209770116,55.95
Calgary-West,28,83.66666666666667,121.5,105.65583652882857,136.27455349431722,189.32250319549524,257.7745534943172,55.81
Red Deer-South,23,86.25,149.25,58.011287565873815,65.82662726107391,144.26128756587383,215.0766272610739,40.21
Brooks-Medicine Hat,27,28.7,92.9,24.92337186354666,59.9486514425336,53.62337186354666,152.8486514425336,46.48
Maskwacis-Wetaskiwin,4,90.5,9.25,16.795126068150648,36.05269543200759,107.29512606815065,45.30269543200759,15.65
Lethbridge-East,1,97.4,131.9,98.92184115523467,91.885559566787,196.32184115523467,223.78555956678701,50.39
Red Deer-South,33,91.33333333333333,145.66666666666666,58.3807862127902,66.2459051417177,149.71411954612353,211.91257180838437,38.99
Calgary-Foothills,19,107.5,115.5,114.77185778668002,106.62013019529294,222.27185778668002,222.12013019529294,51.64
Edmonton-Ellerslie,2,175.0,115.33333333333333,91.09256786826879,45.53137516688918,266.0925678682688,160.8647085002225,34.23
Fort McMurray-Wood Buffalo,12,28.0,121.8,21.82727272727273,67.58181818181818,49.82727272727273,189.38181818181818,43.81
St. Albert,50,162.5,133.0,149.573493112509,88.37471136236961,312.073493112509,221.37471136236962,47.93
Edmonton-Manning,32,93.83333333333333,63.333333333333336,55.21558608058608,29.965293040293037,149.0489194139194,93.29862637362638,37.05
Edmonton-Manning,26,93.83333333333333,63.333333333333336,55.21558608058608,29.965293040293037,149.0489194139194,93.29862637362638,37.05
Airdrie-East,62,63.142857142857146,130.14285714285714,57.75028148350336,95.20410112934594,120.8931386263605,225.3469582722031,47.77
Highwood,60,56.40909090909091,125.81818181818181,53.98344903581267,116.4192984389348,110.39253994490358,242.2374802571166,48.9
Grande Prairie,5,45.666666666666664,153.16666666666666,40.18622925596219,58.7169102831813,85.85289592262885,211.88357694984796,46.81
Fort McMurray-Lac La Biche,42,29.0,148.0,26.205269112655564,64.51187974785842,55.205269112655564,212.51187974785842,47.47
Edmonton-City Centre,11,45.8,20.3,53.8220900013678,14.294091095609357,99.6220900013678,34.59409109560936,54.03
St. Albert,23,140.0,106.0,124.51803487538817,73.57082570268334,264.51803487538814,179.57082570268335,47.07
Calgary-Hays,31,93.6,147.4,88.59260652807826,107.1136299501458,182.19260652807827,254.5136299501458,48.63
Taber-Warner,54,29.333333333333332,183.33333333333334,31.714115828279226,126.14833313513299,61.04744916161256,309.4816664684663,51.95
Edmonton-South West,48,70.42857142857143,50.0,55.46157954707307,40.87327303802877,125.8901509756445,90.87327303802877,44.06
Spruce Grove-Stony Plain,10,100.8,138.2,111.01516479663395,151.67952314165495,211.81516479663395,289.87952314165494,52.41
Airdrie-East,49,69.2,139.4,62.325913541915455,102.74724942281667,131.52591354191546,242.14724942281669,47.39
Calgary-Varsity,6,136.6,123.4,116.61106074342705,78.40072529465097,253.21106074342703,201.800725294651,46.05
Fort Saskatchewan-Vegreville,6,54.0,161.0,63.63003910950662,78.58754512635382,117.63003910950661,239.5875451263538,54.09
Calgary-Currie,11,157.75,76.5,75.4967848791894,50.757209664848006,233.24678487918942,127.257209664848,32.37
Brooks-Medicine Hat,63,55.166666666666664,75.83333333333333,26.850014096419507,64.5828399586505,82.01668076308617,140.41617329198382,32.74
Innisfail-Sylvan Lake,18,37.5,209.0,56.3483560336601,132.28498308319598,93.84835603366011,341.284983083196,60.04
Innisfail-Sylvan Lake,16,46.166666666666664,112.5,36.27020618258581,85.14895462826405,82.43687284925247,197.64895462826405,44.0
Spruce Grove-Stony Plain,46,54.285714285714285,95.28571428571429,69.4757187938289,94.9243638549389,123.7614330795432,190.2100781406532,56.14
Edmonton-Manning,30,93.83333333333333,63.333333333333336,55.21558608058608,29.965293040293037,149.0489194139194,93.29862637362638,37.05
Camrose,3,63.333333333333336,147.0,50.83022540340302,100.09552960381743,114.16355873673635,247.09552960381743,44.52
Airdrie-East,57,52.285714285714285,99.28571428571429,45.28680610051521,74.6574658523548,97.57252038622948,173.9431801380691,46.41
Grande Prairie,20,56.2,128.6,37.34995054401583,54.572766238048146,93.54995054401584,183.17276623804815,39.93
Drayton Valley-Devon,39,63.44444444444444,111.22222222222223,21.62931449264352,68.07262782040567,85.07375893708796,179.2948500426279,25.42
Drayton Valley-Devon,37,63.44444444444444,111.22222222222223,21.62931449264352,68.07262782040567,85.07375893708796,179.2948500426279,25.42
Airdrie-Cochrane,33,69.2,112.26666666666667,65.20962180070461,97.80173117752737,134.4096218007046,210.06839784419404,48.52
Calgary-North East,50,69.0909090909091,44.63636363636363,61.61403113016016,46.08118091585834,130.70494022106925,90.71754455222197,47.14
Airdrie-East,3,45.714285714285715,100.28571428571429,43.62216384045856,71.91322346946899,89.33644955474428,172.1989377551833,48.83
Edmonton-Ellerslie,39,160.66666666666666,97.33333333333333,80.9479305740988,40.46071685324022,241.61459724076548,137.79405018657354,33.5
Calgary-South East,49,89.6,140.4,89.02445437812256,125.67446752563767,178.62445437812255,266.07446752563766,49.84
Calgary-Buffalo,54,67.77777777777777,58.333333333333336,77.64346702044428,38.77668923132747,145.42124479822206,97.1100225646608,53.39
Camrose,45,44.0,179.66666666666666,54.05242669680417,106.44072957870283,98.05242669680416,286.1073962453695,55.13
Calgary-Beddington,21,102.16666666666667,109.33333333333333,83.29392430278884,74.15139442231077,185.4605909694555,183.4847277556441,44.91
Calgary-Peigan,11,96.5,166.5,67.30783565533766,83.43464371284053,163.80783565533767,249.9346437128405,41.09
Calgary-Mountain View,30,80.5,36.666666666666664,54.81147927135678,26.20058626465661,135.31147927135677,62.86725293132328,40.51
Drayton Valley-Devon,11,19.0,269.0,35.663602522221375,112.2418901466231,54.663602522221375,381.2418901466231,65.24
West Yellowhead,6,22.0,47.0,20.359341723136495,42.3484995159729,42.359341723136495,89.34849951597289,48.06
Taber-Warner,15,8.25,85.0,13.905993578308957,55.31347365917471,22.15599357830896,140.31347365917472,62.76
Edmonton-Manning,28,89.66666666666667,70.83333333333333,56.38664835164836,30.60082417582418,146.05331501831503,101.4341575091575,38.61
Calgary-Foothills,44,112.2,121.0,120.02151226840259,111.49692538808212,232.2215122684026,232.4969253880821,51.68
Edmonton-Gold Bar,10,209.0,102.5,195.69859565447803,60.665739268680454,404.698595654478,163.16573926868045,48.36
Calgary-Cross,39,97.83333333333333,78.16666666666667,63.150837988826815,68.82681564245809,160.98417132216014,146.99348230912477,39.23
Calgary-Cross,7,64.25,108.5,61.98470035551041,67.55586592178771,126.23470035551041,176.0558659217877,49.1
Drayton Valley-Devon,32,31.0,184.0,26.62386993846387,83.79168882473599,57.62386993846387,267.79168882473596,46.2
Grande Prairie-Wapiti,63,36.666666666666664,183.66666666666666,20.433706891884572,65.0407395376536,57.10037355855124,248.70740620432025,35.79
Central Peace-Notley,9,24.2,83.6,12.415667949422758,43.60299615173171,36.61566794942276,127.2029961517317,33.91
Lac Ste. Anne-Parkland,59,51.0,131.0,25.14714528856568,52.9272783537057,76.14714528856568,183.9272783537057,33.02
Cypress-Medicine Hat,11,87.4,136.2,45.80142247510668,71.83256719323201,133.20142247510668,208.032567193232,34.39
Fort McMurray-Wood Buffalo,27,24.6,116.46666666666667,20.554743698668933,63.641801189464736,45.15474369866894,180.1084678561314,45.52
Chestermere-Strathmore,40,64.0,95.66666666666667,49.961702420242034,133.66484460946097,113.96170242024203,229.33151127612763,43.84
Peace River,54,19.454545454545453,38.72727272727273,10.560576314636638,41.785407168237796,30.01512176918209,80.51267989551053,35.18
Edmonton-Manning,39,76.5,53.0,45.495769230769234,24.690384615384616,121.99576923076924,77.69038461538462,37.29
Lethbridge-East,59,42.0,75.25,50.58258122743681,46.98465703971119,92.5825812274368,122.23465703971118,54.64
Lethbridge-East,57,56.666666666666664,95.33333333333333,65.57400722021663,60.909747292418785,122.24067388688329,156.2430806257521,53.64
Edmonton-City Centre,57,100.4,28.2,104.71287101627684,27.809684037751325,205.11287101627684,56.00968403775133,51.05
Edmonton-Rutherford,14,163.0,84.2,162.60208750658938,67.18836056931997,325.6020875065894,151.38836056931996,49.94
Fort McMurray-Lac La Biche,6,37.22222222222222,122.22222222222223,23.606127543415408,58.113338002621994,60.828349765637626,180.33556022484422,38.81
Airdrie-Cochrane,23,69.2,112.26666666666667,65.20962180070461,97.80173117752737,134.4096218007046,210.06839784419404,48.52
Edmonton-Decore,35,65.2,52.6,38.961703267273705,29.21339046598822,104.16170326727371,81.81339046598822,37.41
Edmonton-Castle Downs,6,78.66666666666667,74.33333333333333,68.44784193813948,43.9045042926026,147.11450860480613,118.23783762593592,46.53
Vermilion-Lloydminster-Wainwright,37,30.357142857142858,157.71428571428572,25.23666204808091,87.53849615038499,55.59380490522376,245.2527818646707,45.39
Airdrie-East,33,55.75,89.375,43.360729639359924,71.48223668497731,99.11072963935993,160.8572366849773,43.75
Airdrie-East,32,55.75,89.375,43.360729639359924,71.48223668497731,99.11072963935993,160.8572366849773,43.75
Calgary-South East,6,74.2,136.8,81.67026032079937,115.29266368656323,155.8702603207994,252.09266368656324,52.4
Lethbridge-East,2,97.4,131.9,98.92184115523467,91.885559566787,196.32184115523467,223.78555956678701,50.39
Airdrie-East,64,63.142857142857146,130.14285714285714,57.75028148350336,95.20410112934594,120.8931386263605,225.3469582722031,47.77
Calgary-Edgemont,38,64.0,61.25,73.4859680470885,76.84299453437039,137.4859680470885,138.0929945343704,53.45
Central Peace-Notley,39,27.5,113.83333333333333,16.277808319589518,57.16657504123143,43.77780831958952,170.99990837456477,37.18
Edmonton-Rutherford,45,95.0,61.0,102.61296784396414,42.4004217185029,197.61296784396416,103.4004217185029,51.93
Athabasca-Barrhead-Westlock,17,37.0,143.0,34.99394233099103,76.09401502301913,71.99394233099103,219.09401502301913,48.61
Camrose,42,17.4,104.0,29.33814277641741,57.773045771331695,46.738142776417405,161.77304577133168,62.77
Calgary-Edgemont,39,65.0,87.0,89.18057599327307,93.25457220937564,154.18057599327307,180.25457220937562,57.84
Strathcona-Sherwood Park,47,143.16666666666666,130.16666666666666,68.21937012061005,80.86433181060112,211.3860367872767,211.03099847726776,32.27
Calgary-Cross,31,80.6,72.4,54.8981716607415,59.83240223463687,135.4981716607415,132.23240223463688,40.52
Spruce Grove-Stony Plain,22,91.5,112.16666666666667,94.60288101916784,129.2554932211314,186.10288101916785,241.42215988779805,50.83
Lesser Slave Lake,50,5.5,15.0,4.827330031517335,9.922332282755516,10.327330031517334,24.922332282755516,46.74
Banff-Kananaskis,6,125.0,142.0,189.0627719080174,132.0894965817278,314.0627719080174,274.08949658172776,60.2
Calgary-Elbow,51,116.33333333333333,102.66666666666667,117.00198995546289,104.88259262768881,233.33532328879622,207.54925929435547,50.14
Innisfail-Sylvan Lake,12,46.166666666666664,112.5,36.27020618258581,85.14895462826405,82.43687284925247,197.64895462826405,44.0
Edmonton-Beverly-Clareview,37,113.8,70.6,67.5804474708171,38.633414396887154,181.3804474708171,109.23341439688716,37.26
Edmonton-Mill Woods,17,133.33333333333334,89.33333333333333,94.61799816345273,51.066115702479344,227.95133149678605,140.39944903581267,41.51
Maskwacis-Wetaskiwin,5,90.5,9.25,16.795126068150648,36.05269543200759,107.29512606815065,45.30269543200759,15.65
Calgary-Klein,22,100.25,103.5,60.56443225867447,48.601801077810336,160.81443225867446,152.10180107781034,37.66
Lethbridge-East,37,71.0,71.25,61.36777978339351,57.00270758122742,132.3677797833935,128.2527075812274,46.36
Edmonton-City Centre,65,90.14285714285714,25.285714285714285,93.98800242296343,24.961369365144492,184.13085956582057,50.24708365085878,51.04
Edmonton-Meadows,2,99.0,73.0,72.18014329580349,37.26960081883316,171.18014329580348,110.26960081883317,42.17
Edmonton-Whitemud,7,143.75,89.75,170.0926724137931,93.47548491379312,313.84267241379314,183.22548491379314,54.2
Calgary-Peigan,33,86.4,118.8,52.51546721093264,65.09805661549383,138.91546721093266,183.89805661549383,37.8
Grande Prairie,37,62.0,186.0,50.12331025387405,73.23617979997802,112.12331025387405,259.236179799978,44.7
Highwood,17,57.0,168.33333333333334,66.75329292929293,143.95841077441077,123.75329292929293,312.2917441077441,53.94
Calgary-Glenmore,23,104.16666666666667,124.5,110.28999944656594,107.44258121644808,214.45666611323261,231.94258121644808,51.43
Edmonton-Strathcona,42,124.5,38.25,68.24878062942747,14.099581930089416,192.74878062942747,52.349581930089414,35.41
Edmonton-Riverview,8,185.33333333333334,113.0,93.29162014638382,30.560569408262005,278.6249534797172,143.560569408262,33.48
Calgary-Elbow,19,118.5,82.5,107.38538804131527,96.26210556239933,225.88538804131525,178.7621055623993,47.54
Cypress-Medicine Hat,5,99.75,138.75,48.853485064011394,76.61926330762896,148.6034850640114,215.36926330762896,32.88
Cypress-Medicine Hat,6,99.75,138.75,48.853485064011394,76.61926330762896,148.6034850640114,215.36926330762896,32.88
Fort McMurray-Lac La Biche,14,32.666666666666664,80.16666666666667,16.705242174451808,41.124804698022736,49.37190884111847,121.29147136468941,33.84
